Time,Fc,Zs,Zus,Zr
6.124,-1.2488,0.00157119,-0.00124682,-0.000823988
6.126,-1.21012,0.00174166,-0.00107636,-0.000725109
6.128,-1.17142,0.00188777,-0.000930246,-0.000632822
6.13,-1.13268,0.00229688,-0.000521133,-0.000285649
6.132,-1.09392,0.00245274,-0.00036528,-0.00013843
6.134,-1.05512,0.00260859,-0.000209427,-2.64E-05
6.136,-1.0163,0.00275957,-5.84E-05,3.08E-05
6.138,-0.977446,0.00293978,0.00012176,7.69E-05
6.14,-0.938568,0.00332454,0.000506522,0.000364752
6.142,-0.899664,0.00342194,0.00060393,0.000505379
6.144,-0.860733,0.00356806,0.000750042,0.000619639
6.146,-0.821777,0.00375313,0.000935117,0.000707531
6.148,-0.782796,0.0039236,0.00110558,0.000799817
6.15,-0.743791,0.00423043,0.00141242,0.00121071
6.152,-0.704763,0.00432784,0.00150982,0.00135573
6.154,-0.665711,0.00448856,0.00167055,0.0014634
6.156,-0.626636,0.00466877,0.00185075,0.00152932
6.158,-0.58754,0.00496586,0.00214785,0.00165457
6.16,-0.548423,0.00504379,0.00222577,0.00173367
6.162,-0.509284,0.00508762,0.00226961,0.00183255
6.164,-0.470126,0.00519477,0.00237676,0.0019556
6.166,-0.430948,0.0053214,0.00250339,0.00207425
6.168,-0.391751,0.00563311,0.00281509,0.00226322
6.17,-0.352536,0.00590585,0.00308783,0.00249394
6.172,-0.313303,0.00596429,0.00314628,0.00262577
6.174,-0.274053,0.00601787,0.00319985,0.00272905
6.176,-0.234787,0.00611041,0.00329239,0.00280156
6.178,-0.195504,0.00626139,0.00344337,0.00286088
6.18,-0.156206,0.00641724,0.00359923,0.0029334
6.182,-0.116894,0.0065877,0.00376969,0.00310698
6.184,-0.0775669,0.00665102,0.003833,0.00319268
6.186,-0.0382267,0.00671921,0.00390119,0.00327837
6.188,0.00112645,0.00683122,0.00401321,0.00335967
6.19,0.0404919,0.00693837,0.00412036,0.00344756
6.192,0.079869,0.00706987,0.00425186,0.00364312
6.194,0.119257,0.00728904,0.00447103,0.00389801
6.196,0.158656,0.00733775,0.00451973,0.00397492
6.198,0.198064,0.00737184,0.00455382,0.00401886
6.2,0.237482,0.00743028,0.00461227,0.00402985
6.202,0.276908,0.00758127,0.00476325,0.00405402
6.204,0.316343,0.00762997,0.00481196,0.00407819
6.206,0.355785,0.00768354,0.00486553,0.00410456
6.208,0.395233,0.00772769,0.0049191,0.00413971
6.21,0.434688,0.00777184,0.00497268,0.00418805
6.212,0.474148,0.00784035,0.0050506,0.00431989
6.214,0.513613,0.00788513,0.00512366,0.00446052
6.216,0.553082,0.00793902,0.00518698,0.00452644
6.218,0.592555,0.00795913,0.00522594,0.00457258
6.22,0.632031,0.00795945,0.00523568,0.00459675
6.222,0.67151,0.00788797,0.00521133,0.00462092
6.224,0.71099,0.007885,0.0052649,0.00462971
6.226,0.750471,0.00789082,0.005299,0.00463191
6.228,0.789953,0.00787715,0.00531361,0.0046363
6.23,0.829435,0.00783458,0.00530874,0.00464289
6.232,0.868916,0.0077774,0.00528925,0.00465388
6.234,0.908396,0.00763603,0.00528925,0.00468684
6.236,0.947873,0.00757461,0.00528438,0.00469783
6.238,0.987348,0.00751288,0.00526977,0.00470442
6.24,1.02682,0.00744172,0.00525516,0.00470442
6.242,1.06629,0.00739459,0.00525516,0.00470442
6.244,1.10575,0.00727207,0.00525516,0.00470442
6.246,1.14521,0.00723405,0.00524542,0.00470442
6.248,1.18466,0.00720091,0.00524055,0.00470222
6.25,1.22411,0.0071918,0.00525029,0.00470002
6.252,1.26355,0.00714891,0.00523568,0.00469563
6.254,1.30298,0.00698161,0.00516262,0.00466487
6.256,1.3424,0.00692443,0.00514314,0.00465168
6.258,1.38181,0.00686238,0.00511879,0.0046363
6.26,1.42122,0.00679059,0.0050847,0.00462312
6.262,1.46061,0.00668015,0.00502138,0.00458357
6.264,1.49999,0.00661778,0.00498729,0.00455281
6.266,1.53936,0.0065551,0.00494346,0.00451545
6.268,1.57872,0.0064778,0.00488501,0.00446931
6.27,1.61807,0.00640538,0.00483144,0.00441657
6.272,1.6574,0.00626085,0.00473403,0.00427595
6.274,1.69672,0.00610139,0.00461227,0.00410016
6.276,1.73602,0.00602378,0.00454408,0.00401007
6.278,1.77531,0.0059413,0.00447103,0.00393317
6.28,1.81458,0.00588317,0.00442232,0.00388043
6.282,1.85383,0.00582504,0.00437362,0.00383209
6.284,1.89307,0.00567924,0.00423725,0.00372003
6.286,1.93229,0.00550422,0.00407165,0.00356182
6.288,1.97149,0.00540682,0.00397425,0.00346734
6.29,2.01067,0.00532889,0.00389632,0.00337725
6.292,2.04983,0.00524122,0.00380865,0.00329156
6.294,2.08897,0.00510485,0.00367228,0.00311357
6.296,2.12809,0.00491522,0.00349208,0.00290703
6.298,2.16719,0.0048032,0.00338006,0.00279936
6.3,2.20626,0.00467657,0.00325343,0.00271147
6.302,2.24531,0.00459378,0.00317063,0.00264115
6.304,2.28434,0.00449181,0.00307809,0.00257084
6.306,2.32334,0.00419048,0.00279561,0.0022764
6.308,2.36231,0.00405442,0.00266898,0.00214017
6.31,2.40126,0.00392356,0.00255696,0.00200833
6.312,2.44019,0.00381185,0.00245468,0.00189407
6.314,2.47908,0.00358421,0.00226474,0.00169192
6.316,2.51795,0.00346827,0.00217707,0.00160183
6.318,2.55679,0.00336175,0.0020894,0.00150735
6.32,2.5956,0.00326984,0.00201635,0.00141726
6.322,2.63438,0.00313442,0.0019092,0.00131838
6.324,2.67313,0.00287819,0.00170951,0.00106789
6.326,2.71185,0.0025976,0.00148547,0.00074049
6.328,2.75054,0.00248166,0.0013978,0.000575693
6.33,2.78919,0.00235079,0.00128579,0.000446052
6.332,2.82781,0.00220107,0.00117377,0.000353765
6.334,2.8664,0.00205591,0.00105688,0.000283452
6.336,2.90495,0.0019208,0.000959469,0.000202152
6.338,2.94346,0.00170353,0.000798746,-1.32E-05
6.34,2.98194,0.00160675,0.000720819,-0.000147219
6.342,3.02039,0.00143205,0.000564966,-0.000287846
6.344,3.05879,0.00123331,0.000394502,-0.000408698
6.346,3.09716,0.00108783,0.000267872,-0.000527352
6.348,3.13549,0.00077802,1.46E-05,-0.000791028
6.35,3.17378,0.00033671,-0.00037015,-0.00126564
6.352,3.21203,0.000210711,-0.000477299,-0.00142385
6.354,3.25024,8.93E-05,-0.000589318,-0.00152932
6.356,3.28841,-3.70E-05,-0.000706208,-0.00156008
6.358,3.32654,-0.000372473,-0.00102278,-0.00156667
6.36,3.36462,-0.00048873,-0.00112019,-0.00158206
6.362,3.40266,-0.000634526,-0.00125656,-0.0016304
6.364,3.44066,-0.000760841,-0.00137345,-0.0017117
6.366,3.47861,-0.000906637,-0.00150982,-0.00183255
6.368,3.51651,-0.00127002,-0.00181666,-0.00212039
6.37,3.55437,-0.00156066,-0.00206018,-0.00247636
6.372,3.59219,-0.00172531,-0.00219655,-0.00265873
6.374,3.62995,-0.00190944,-0.0023524,-0.00280595
6.376,3.66767,-0.00205916,-0.00246442,-0.00290044
6.378,3.70534,-0.00218939,-0.00255696,-0.00296855
6.38,3.74296,-0.0024505,-0.00276152,-0.00306963
6.382,3.78053,-0.00277005,-0.00302452,-0.00315972
6.384,3.81805,-0.00296297,-0.00316089,-0.00320586
6.386,3.85552,-0.00310782,-0.00326804,-0.0032542
6.388,3.89293,-0.00324748,-0.00336058,-0.00330694
6.39,3.93029,-0.0033829,-0.00346772,-0.00337505
6.392,3.9676,-0.00352288,-0.00357,-0.00346954
6.394,4.00486,-0.00383111,-0.00377456,-0.00371563
6.396,4.04206,-0.00398507,-0.00387197,-0.00386066
6.398,4.0792,-0.0041296,-0.00396938,-0.00399469
6.4,4.11629,-0.004279,-0.00407165,-0.00409577
6.402,4.15332,-0.00441379,-0.00415932,-0.00417048
6.404,4.19029,-0.00469311,-0.0043444,-0.00427375
6.406,4.22721,-0.00509844,-0.00463662,-0.00436604
6.408,4.26407,-0.0052238,-0.00472429,-0.00437702
6.41,4.30086,-0.00535891,-0.0048217,-0.00437702
6.412,4.3376,-0.00546511,-0.00489962,-0.00437702
6.414,4.37428,-0.00556612,-0.00496294,-0.00439021
6.416,4.41089,-0.00586525,-0.00517724,-0.00453962
6.418,4.44744,-0.0059958,-0.00527951,-0.00461872
6.42,4.48393,-0.00610687,-0.00536231,-0.00469124
6.422,4.52036,-0.00623224,-0.00544998,-0.00474397
6.424,4.55672,-0.00642029,-0.00558148,-0.00478572
6.426,4.59302,-0.00648784,-0.00563018,-0.00478792
6.428,4.62925,-0.00655508,-0.00566915,-0.00478792
6.43,4.66541,-0.00662263,-0.00571785,-0.00479011
6.432,4.70151,-0.00670935,-0.00577629,-0.00479451
6.434,4.73754,-0.00689253,-0.00590292,-0.0048055
6.436,4.7735,-0.00697862,-0.00594189,-0.00481209
6.438,4.8094,-0.00701695,-0.00596137,-0.00481209
