Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
6.008,7.63313,6.008,0.00961319,6.008,0.0087034,6.008,0.00652628
6.01,7.73587,6.01,0.00961319,6.01,0.00871315,6.01,0.00650774
6.012,7.83665,6.012,0.00961319,6.012,0.00871315,6.012,0.00648889
6.014,7.93544,6.014,0.00961538,6.014,0.00870828,6.014,0.00642747
6.016,8.03221,6.016,0.00961538,6.016,0.0087034,6.016,0.00641318
6.018,8.12693,6.018,0.00961538,6.018,0.00869853,6.018,0.00639888
6.02,8.21958,6.02,0.00961538,6.02,0.00869366,6.02,0.00638459
6.022,8.31014,6.022,0.00961538,6.022,0.00868879,6.022,0.00637972
6.024,8.39856,6.024,0.00961758,6.024,0.00866444,6.024,0.00634594
6.026,8.48484,6.026,0.00961758,6.026,0.00865957,6.026,0.00633165
6.028,8.56895,6.028,0.00961758,6.028,0.0086547,6.028,0.00632678
6.03,8.65086,6.03,0.00961758,6.03,0.00864983,6.03,0.00631248
6.032,8.73055,6.032,0.00961758,6.032,0.00864983,6.032,0.00630306
6.034,8.808,6.034,0.00961758,6.034,0.00864983,6.034,0.00629363
6.036,8.88318,6.036,0.00961758,6.036,0.0086547,6.036,0.00627965
6.038,8.95608,6.038,0.00961758,6.038,0.00865957,6.038,0.00626567
6.04,9.02667,6.04,0.00961758,6.04,0.00866444,6.04,0.00625169
6.042,9.09493,6.042,0.00961758,6.042,0.00867418,6.042,0.00624258
6.044,9.16084,6.044,0.00961758,6.044,0.00868392,6.044,0.00623348
6.046,9.22438,6.046,0.00961758,6.046,0.00870828,6.046,0.0062107
6.048,9.28554,6.048,0.00961758,6.048,0.00874724,6.048,0.00617427
6.05,9.3443,6.05,0.00961758,6.05,0.00876185,6.05,0.0061606
6.052,9.40063,6.052,0.00961758,6.052,0.00877159,6.052,0.00614207
6.054,9.45452,6.054,0.00961758,6.054,0.0087862,6.054,0.00612841
6.056,9.50596,6.056,0.00961758,6.056,0.00881542,6.056,0.00611051
6.058,9.55493,6.058,0.00961758,6.058,0.00883004,6.058,0.00609684
6.06,9.60141,6.06,0.00961758,6.06,0.00884465,6.06,0.00608318
6.062,9.64539,6.062,0.00961758,6.062,0.00885439,6.062,0.00606465
6.064,9.68685,6.064,0.00961758,6.064,0.008869,6.064,0.00606041
6.066,9.72579,6.066,0.00961758,6.066,0.00888848,6.066,0.00603277
6.068,9.76219,6.068,0.00961758,6.068,0.00890309,6.068,0.00600968
6.07,9.79604,6.07,0.00961758,6.07,0.00890796,6.07,0.0059957
6.072,9.82732,6.072,0.00961758,6.072,0.00891283,6.072,0.00598172
6.074,9.85603,6.074,0.00961758,6.074,0.00891283,6.074,0.00596287
6.076,9.88215,6.076,0.00961758,6.076,0.0089177,6.076,0.00595832
6.078,9.90569,6.078,0.00961758,6.078,0.0089177,6.078,0.00593004
6.08,9.92662,6.08,0.00961758,6.08,0.00890796,6.08,0.00590145
6.082,9.94494,6.082,0.00961758,6.082,0.00890796,6.082,0.00589203
6.084,9.96065,6.084,0.00961758,6.084,0.00890309,6.084,0.00588716
6.086,9.97373,6.086,0.00961758,6.086,0.00889822,6.086,0.00587286
6.088,9.98418,6.088,0.00961758,6.088,0.00889335,6.088,0.00585856
6.09,9.992,6.09,0.00961538,6.09,0.00888848,6.09,0.00583484
6.092,9.99718,6.092,0.00961538,6.092,0.00888361,6.092,0.00581112
6.094,9.99972,6.094,0.00961538,6.094,0.00888361,6.094,0.0058017
6.096,9.99961,6.096,0.00961538,6.096,0.00887874,6.096,0.0057874
6.098,9.99686,6.098,0.00961538,6.098,0.00887874,6.098,0.00576856
6.1,9.99145,6.1,0.00961538,6.1,0.00887874,6.1,0.00575913
6.102,9.9834,6.102,0.00961538,6.102,0.00887874,6.102,0.00574028
6.104,9.9727,6.104,0.00961538,6.104,0.00887874,6.104,0.00571201
6.106,9.95934,6.106,0.00961538,6.106,0.00887874,6.106,0.00570258
6.108,9.94334,6.108,0.00961538,6.108,0.00887874,6.108,0.00568373
6.11,9.92468,6.11,0.00961538,6.11,0.00887874,6.11,0.00566488
6.112,9.90339,6.112,0.00961319,6.112,0.00887874,6.112,0.00565546
6.114,9.87945,6.114,0.00961319,6.114,0.00887874,6.114,0.00561776
6.116,9.85287,6.116,0.00961319,6.116,0.00887874,6.116,0.00558006
6.118,9.82367,6.118,0.00961319,6.118,0.00887874,6.118,0.00557063
6.12,9.79183,6.12,0.00961319,6.12,0.00887874,6.12,0.00556121
6.122,9.75737,6.122,0.00961319,6.122,0.00887874,6.122,0.00555178
6.124,9.7203,6.124,0.00961319,6.124,0.00887387,6.124,0.00552806
6.126,9.68063,6.126,0.00961319,6.126,0.008869,6.126,0.00551377
6.128,9.63835,6.128,0.00961319,6.128,0.00886413,6.128,0.00549947
6.13,9.59348,6.13,0.00961099,6.13,0.00886413,6.13,0.00549947
6.132,9.54604,6.132,0.00961099,6.132,0.00885926,6.132,0.00548518
6.134,9.49602,6.134,0.00961099,6.134,0.00884952,6.134,0.00547544
6.136,9.44345,6.136,0.00961099,6.136,0.00883491,6.136,0.00546083
6.138,9.38833,6.138,0.00961099,6.138,0.00883004,6.138,0.00545596
6.14,9.33067,6.14,0.00960879,6.14,0.00882516,6.14,0.00545109
6.142,9.2705,6.142,0.00960879,6.142,0.00882029,6.142,0.00544622
6.144,9.20781,6.144,0.00960879,6.144,0.00881055,6.144,0.00543648
6.146,9.14264,6.146,0.00960879,6.146,0.00880568,6.146,0.0054316
6.148,9.07499,6.148,0.0096066,6.148,0.00880081,6.148,0.00542673
6.15,9.00487,6.15,0.0096066,6.15,0.00879594,6.15,0.00542186
6.152,8.93232,6.152,0.0096066,6.152,0.00879594,6.152,0.00542186
6.154,8.85733,6.154,0.0096044,6.154,0.00879107,6.154,0.00541699
6.156,8.77994,6.156,0.00959561,6.156,0.0087862,6.156,0.00541212
6.158,8.70015,6.158,0.00959341,6.158,0.0087862,6.158,0.00541212
6.16,8.61799,6.16,0.00958902,6.16,0.0087862,6.16,0.00541212
6.162,8.53349,6.162,0.00958902,6.162,0.0087862,6.162,0.00541212
6.164,8.44665,6.164,0.00958682,6.164,0.0087862,6.164,0.00541212
6.166,8.3575,6.166,0.00957803,6.166,0.00879107,6.166,0.00541699
6.168,8.26607,6.168,0.00957364,6.168,0.00879107,6.168,0.00541699
6.17,8.17238,6.17,0.00956924,6.17,0.00879594,6.17,0.00542186
6.172,8.07644,6.172,0.00956924,6.172,0.00879594,6.172,0.00542186
6.174,7.97828,6.174,0.00956704,6.174,0.00880081,6.174,0.00542673
6.176,7.87794,6.176,0.00956485,6.176,0.00880568,6.176,0.0054316
6.178,7.77542,6.178,0.00956265,6.178,0.00881055,6.178,0.00543648
6.18,7.67077,6.18,0.00955825,6.18,0.00881055,6.18,0.00543648
6.182,7.564,6.182,0.00955386,6.182,0.00881055,6.182,0.00543648
6.184,7.45515,6.184,0.00954287,6.184,0.00881542,6.184,0.00544135
6.186,7.34423,6.186,0.0095253,6.186,0.00882029,6.186,0.00544622
6.188,7.23129,6.188,0.00951651,6.188,0.00882029,6.188,0.00544622
6.19,7.11634,6.19,0.00950991,6.19,0.00882029,6.19,0.00544622
6.192,6.99942,6.192,0.00950332,6.192,0.00882029,6.192,0.00544622
6.194,6.88055,6.194,0.00949453,6.194,0.00882029,6.194,0.00544622
6.196,6.75978,6.196,0.00947476,6.196,0.00882029,6.196,0.00546507
6.198,6.63712,6.198,0.00945278,6.198,0.00881055,6.198,0.00546475
6.2,6.51262,6.2,0.0094418,6.2,0.00880568,6.2,0.0054693
6.202,6.3863,6.202,0.00943301,6.202,0.00880568,6.202,0.00547873
6.204,6.25819,6.204,0.00942422,6.204,0.00880081,6.204,0.00548328
6.206,6.12834,6.206,0.00941763,6.206,0.00879594,6.206,0.00548784
6.208,5.99677,6.208,0.00939565,6.208,0.00878133,6.208,0.00549208
6.21,5.86352,6.21,0.00936929,6.21,0.00876185,6.21,0.00550087
6.212,5.72862,6.212,0.0093561,6.212,0.00875211,6.212,0.00550998
6.214,5.59211,6.214,0.00934512,6.214,0.00874237,6.214,0.00551909
6.216,5.45403,6.216,0.00933413,6.216,0.00872776,6.216,0.00552332
6.218,5.31441,6.218,0.00931435,6.218,0.0087034,6.218,0.00552725
6.22,5.17329,6.22,0.00929238,6.22,0.00867418,6.22,0.00554515
6.222,5.0307,6.222,0.0092814,6.222,0.00865957,6.222,0.00554939
6.224,4.88669,6.224,0.00927041,6.224,0.00864496,6.224,0.00555363
6.226,4.74129,6.226,0.00925942,6.226,0.00863035,6.226,0.00555786
6.228,4.59455,6.228,0.00924844,6.228,0.00861574,6.228,0.0055621
6.23,4.44649,6.23,0.00920669,6.23,0.00856703,6.23,0.00557937
6.232,4.29716,6.232,0.00918911,6.232,0.00854755,6.232,0.00557874
6.234,4.14661,6.234,0.00917373,6.234,0.00852807,6.234,0.00558753
6.236,3.99487,6.236,0.00916054,6.236,0.00851346,6.236,0.00559177
6.238,3.84197,6.238,0.00914956,6.238,0.00849885,6.238,0.00559601
6.24,3.68797,6.24,0.0091144,6.24,0.00845501,6.24,0.00561815
6.242,3.53291,6.242,0.00910122,6.242,0.00843553,6.242,0.00562694
6.244,3.37682,6.244,0.00909023,6.244,0.00842092,6.244,0.00563118
6.246,3.21975,6.246,0.00907924,6.246,0.00840631,6.246,0.00563542
6.248,3.06175,6.248,0.00906826,6.248,0.0083917,6.248,0.00564908
6.25,2.90285,6.25,0.00902651,6.25,0.00835274,6.25,0.00566667
6.252,2.74309,6.252,0.00901113,6.252,0.00833812,6.252,0.00568033
6.254,2.58253,6.254,0.00899575,6.254,0.00831864,6.254,0.0056797
6.256,2.42121,6.256,0.00898256,6.256,0.00830403,6.256,0.00568394
6.258,2.25916,6.258,0.00897377,6.258,0.00829429,6.258,0.00570247
6.26,2.09644,6.26,0.00896059,6.26,0.00828455,6.26,0.00571158
6.262,1.93308,6.262,0.00892983,6.262,0.00825533,6.262,0.00572948
6.264,1.76914,6.264,0.00891225,6.264,0.00824072,6.264,0.00574314
6.266,1.60466,6.266,0.00889687,6.266,0.00822124,6.266,0.00575194
6.268,1.43969,6.268,0.00888149,6.268,0.00820662,6.268,0.00575618
6.27,1.27426,6.27,0.00886611,6.27,0.00819201,6.27,0.00576984
6.272,1.10843,6.272,0.00883315,6.272,0.00816279,6.272,0.00580659
6.274,0.942244,6.274,0.00878261,6.274,0.00810922,6.274,0.00586611
6.276,0.775743,6.276,0.00876723,6.276,0.00808486,6.276,0.00587946
6.278,0.608977,6.278,0.00875844,6.278,0.00806051,6.278,0.00589281
6.28,0.441991,6.28,0.00875185,6.28,0.00804103,6.28,0.00591103
6.282,0.274833,6.282,0.00874745,6.282,0.00802155,6.282,0.00593867
6.284,0.107548,6.284,0.0087101,6.284,0.00794849,6.284,0.00603526
6.286,-0.0598161,6.286,0.00869252,6.286,0.00791927,6.286,0.00606258
6.288,-0.227213,6.288,0.00867274,6.288,0.00789005,6.288,0.00608991
6.29,-0.394595,6.29,0.00865736,6.29,0.00786083,6.29,0.00612666
6.292,-0.561915,6.292,0.00864198,6.292,0.0078316,6.292,0.00616341
6.294,-0.729127,6.294,0.00859144,6.294,0.00775368,6.294,0.00630226
6.296,-0.896184,6.296,0.00857167,6.296,0.00772445,6.296,0.00635786
6.298,-1.06304,6.298,0.00855629,6.298,0.0077001,6.298,0.0064089
6.3,-1.22964,6.3,0.0085431,6.3,0.00767575,6.3,0.0064788
6.302,-1.39595,6.302,0.00853212,6.302,0.00765627,6.302,0.00655357
6.304,-1.56191,6.304,0.00848817,6.304,0.00761244,6.304,0.0068396
6.306,-1.72748,6.306,0.00847059,6.306,0.00760269,6.306,0.00696181
6.308,-1.89261,6.308,0.00845082,6.308,0.00759295,6.308,0.00708401
6.31,-2.05726,6.31,0.00843543,6.31,0.00758808,6.31,0.00721109
6.312,-2.22138,6.312,0.00842005,6.312,0.00758808,6.312,0.00736189
6.314,-2.38491,6.314,0.00836512,6.314,0.00757834,6.314,0.00774799
6.316,-2.54782,6.316,0.00834535,6.316,0.00755399,6.316,0.00778961
6.318,-2.71006,6.318,0.00832557,6.318,0.00752477,6.318,0.00779809
6.32,-2.87158,6.32,0.00831239,6.32,0.00749068,6.32,0.00779227
6.322,-3.03233,6.322,0.008297,6.322,0.00746632,6.322,0.00780562
6.324,-3.19227,6.324,0.00824647,6.324,0.0074371,6.324,0.00797431
6.326,-3.35135,6.326,0.00822669,6.326,0.00742736,6.326,0.00803055
6.328,-3.50953,6.328,0.00820692,6.328,0.00742249,6.328,0.00808223
6.33,-3.66676,6.33,0.00819153,6.33,0.00741275,6.33,0.00811018
6.332,-3.823,6.332,0.00817835,6.332,0.00740301,6.332,0.00813814
6.334,-3.9782,6.334,0.00812342,6.334,0.00740301,6.334,0.00825124
6.336,-4.1323,6.336,0.00810145,6.336,0.00740788,6.336,0.00828438
6.338,-4.28528,6.338,0.00808387,6.338,0.00741275,6.338,0.00831753
6.34,-4.43709,6.34,0.00807068,6.34,0.00741762,6.34,0.00835067
6.342,-4.58768,6.342,0.0080575,6.342,0.00742736,6.342,0.00839811
6.344,-4.737,6.344,0.00800257,6.344,0.00745171,6.344,0.00849786
6.346,-4.88502,6.346,0.00798059,6.346,0.00745658,6.346,0.00851216
6.348,-5.03168,6.348,0.00796082,6.348,0.00746632,6.348,0.00855018
6.35,-5.17696,6.35,0.00794763,6.35,0.00747606,6.35,0.00858819
6.352,-5.32079,6.352,0.00793445,6.352,0.0074858,6.352,0.00862621
6.354,-5.46315,6.354,0.00791907,6.354,0.00749555,6.354,0.0086548
6.356,-5.60399,6.356,0.00788172,6.356,0.00749555,6.356,0.00872077
6.358,-5.74327,6.358,0.00785974,6.358,0.00749068,6.358,0.00874417
6.36,-5.88094,6.36,0.00783777,6.36,0.00749068,6.36,0.00877245
6.362,-6.01697,6.362,0.00781799,6.362,0.0074858,6.362,0.00880528
6.364,-6.15132,6.364,0.00779822,6.364,0.0074858,6.364,0.00884298
6.366,-6.28394,6.366,0.00775207,6.366,0.00747606,6.366,0.00890863
6.368,-6.4148,6.368,0.00768176,6.368,0.00743223,6.368,0.00900617
6.37,-6.54385,6.37,0.00765759,6.37,0.00742249,6.37,0.00903413
6.372,-6.67106,6.372,0.00764221,6.372,0.00740788,6.372,0.00906664
6.374,-6.79639,6.374,0.00763342,6.374,0.00739814,6.374,0.00910403
6.376,-6.91981,6.376,0.00761364,6.376,0.00736404,6.376,0.00917361
6.378,-7.04127,6.378,0.00760046,6.378,0.00733969,6.378,0.00919638
6.38,-7.16073,6.38,0.00758288,6.38,0.00731534,6.38,0.00922858
6.382,-7.27817,6.382,0.00756091,6.382,0.00729099,6.382,0.00925135
6.384,-7.39355,6.384,0.00753674,6.384,0.00726664,6.384,0.00928354
6.386,-7.50683,6.386,0.00747521,6.386,0.0072228,6.386,0.00933396
6.388,-7.61797,6.388,0.0074049,6.388,0.0071741,6.388,0.0093795
6.39,-7.72695,6.39,0.00737414,6.39,0.00714975,6.39,0.00940227
6.392,-7.83372,6.392,0.00734997,6.392,0.00712052,6.392,0.00942018
6.394,-7.93827,6.394,0.00733678,6.394,0.00709617,6.394,0.00944295
6.396,-8.04054,6.396,0.0073236,6.396,0.00707669,6.396,0.00947059
6.398,-8.14052,6.398,0.00729284,6.398,0.0070426,6.398,0.0095119
6.4,-8.23818,6.4,0.00725109,6.4,0.00698902,6.4,0.00953372
6.402,-8.33347,6.402,0.00722692,6.402,0.00696467,6.402,0.00953764
6.404,-8.42638,6.404,0.00720495,6.404,0.00694032,6.404,0.00955099
6.406,-8.51686,6.406,0.00718517,6.406,0.00692571,6.406,0.00956465
6.408,-8.60491,6.408,0.0071632,6.408,0.0069111,6.408,0.00957832
6.41,-8.69048,6.41,0.00714123,6.41,0.00689649,6.41,0.00959198
6.412,-8.77355,6.412,0.00709069,6.412,0.00686239,6.412,0.00961444
6.414,-8.85409,6.414,0.00706432,6.414,0.00683804,6.414,0.00960893
6.416,-8.93208,6.416,0.00703795,6.416,0.00681856,6.416,0.0096083
6.418,-9.00749,6.418,0.00701378,6.418,0.00679908,6.418,0.00960767
6.42,-9.08031,6.42,0.00699181,6.42,0.00678447,6.42,0.00961191
6.422,-9.15049,6.422,0.00694567,6.422,0.00675524,6.422,0.00962038
6.424,-9.21803,6.424,0.00686876,6.424,0.0066968,6.424,0.00960906
6.426,-9.2829,6.426,0.00684459,6.426,0.00667732,6.426,0.00960843
6.428,-9.34508,6.428,0.00682481,6.428,0.00665784,6.428,0.00959837
6.43,-9.40455,6.43,0.00681383,6.43,0.00664323,6.43,0.00960261
6.432,-9.46128,6.432,0.00678966,6.432,0.00660426,6.432,0.00960135
6.434,-9.51527,6.434,0.00677428,6.434,0.00658478,6.434,0.00960072
6.436,-9.56649,6.436,0.0067545,6.436,0.00655556,6.436,0.00958092
6.438,-9.61492,6.438,0.00672813,6.438,0.00652634,6.438,0.00957055
6.44,-9.66055,6.44,0.00670177,6.44,0.00650198,6.44,0.00956504
6.442,-9.70336,6.442,0.00663365,6.442,0.00645328,6.442,0.00954461
6.444,-9.74334,6.444,0.00655894,6.444,0.00640458,6.444,0.00953361
6.446,-9.78047,6.446,0.00652598,6.446,0.00637535,6.446,0.00952324
6.448,-9.81474,6.448,0.00650181,6.448,0.00634613,6.448,0.00951286
6.45,-9.84614,6.45,0.00648863,6.45,0.00631204,6.45,0.00949762
6.452,-9.87465,6.452,0.00646665,6.452,0.00626333,6.452,0.00948662
6.454,-9.90027,6.454,0.00643809,6.454,0.00620976,6.454,0.00948017
6.456,-9.92298,6.456,0.00642051,6.456,0.0061708,6.456,0.00946005
6.458,-9.94277,6.458,0.00639854,6.458,0.0061367,6.458,0.00944481
6.46,-9.95964,6.46,0.00637656,6.46,0.00609774,6.46,0.0094247
6.462,-9.97359,6.462,0.006348,6.462,0.00606852,6.462,0.00941432
6.464,-9.98459,6.464,0.00625132,6.464,0.00598572,6.464,0.00938807
6.466,-9.99265,6.466,0.00621396,6.466,0.00595163,6.466,0.00937283
6.468,-9.99776,6.468,0.0061832,6.468,0.00591754,6.468,0.00935759
6.47,-9.99992,6.47,0.00616562,6.47,0.00588831,6.47,0.00933779
6.472,-9.99913,6.472,0.00615024,6.472,0.00586396,6.472,0.00933229
6.474,-9.99537,6.474,0.0061019,6.474,0.00578604,6.474,0.00929206
6.476,-9.98866,6.476,0.00607993,6.476,0.00575681,6.476,0.00927226
6.478,-9.97899,6.478,0.00606015,6.478,0.00572759,6.478,0.00925247
6.48,-9.96636,6.48,0.00603818,6.48,0.00570811,6.48,0.00923298
6.482,-9.95077,6.482,0.00601401,6.482,0.00568863,6.482,0.00922293
6.484,-9.93222,6.484,0.00592172,6.484,0.00562531,6.484,0.00916904
6.486,-9.91072,6.486,0.00588437,6.486,0.00560096,6.486,0.00914468
6.488,-9.88627,6.488,0.00585141,6.488,0.00558148,6.488,0.0091252
6.49,-9.85888,6.49,0.00582724,6.49,0.005562,6.49,0.00910572
6.492,-9.82855,6.492,0.00580746,6.492,0.00554252,6.492,0.00908624
6.494,-9.79528,6.494,0.00575033,6.494,0.00548407,6.494,0.0090278
6.496,-9.75909,6.496,0.00572836,6.496,0.00546459,6.496,0.00900831
6.498,-9.71998,6.498,0.00570859,6.498,0.00544024,6.498,0.00898396
6.5,-9.67797,6.5,0.00568881,6.5,0.00542563,6.5,0.00897878
6.502,-9.63306,6.502,0.00564486,6.502,0.00538666,6.502,0.00893981
6.504,-9.58526,6.504,0.0056185,6.504,0.00536231,6.504,0.00891546
6.506,-9.53459,6.506,0.00558993,6.506,0.00533796,6.506,0.00889111
6.508,-9.48105,6.508,0.00556356,6.508,0.00531848,6.508,0.00887163
6.51,-9.42467,6.51,0.005535,6.51,0.005299,6.51,0.00885214
6.512,-9.36545,6.512,0.00547347,6.512,0.00525516,6.512,0.00880831
6.514,-9.30342,6.514,0.00540536,6.514,0.00520646,6.514,0.00875961
6.516,-9.23858,6.516,0.0053746,6.516,0.00518211,6.516,0.00873526
6.518,-9.17095,6.518,0.00535262,6.518,0.00515775,6.518,0.0087109
6.52,-9.10056,6.52,0.00533504,6.52,0.00513827,6.52,0.00869142
6.522,-9.02742,6.522,0.00532186,6.522,0.00512366,6.522,0.00867681
6.524,-8.95155,6.524,0.00528011,6.524,0.0050847,6.524,0.00863785
6.526,-8.87297,6.526,0.00521859,6.526,0.00503112,6.526,0.00858427
6.528,-8.7917,6.528,0.00518343,6.528,0.00500677,6.528,0.00855992
6.53,-8.70777,6.53,0.00515047,6.53,0.00498242,6.53,0.00853557
6.532,-8.62119,6.532,0.00512191,6.532,0.00496294,6.532,0.00851609
6.534,-8.532,6.534,0.00509334,6.534,0.00494346,6.534,0.00849661
6.536,-8.44021,6.536,0.00503621,6.536,0.00489475,6.536,0.0084479
6.538,-8.34586,6.538,0.00497469,6.538,0.00484118,6.538,0.00839433
6.54,-8.24896,6.54,0.00494393,6.54,0.00481683,6.54,0.00836998
6.542,-8.14955,6.542,0.00491975,6.542,0.00479247,6.542,0.00834562
6.544,-8.04765,6.544,0.00490218,6.544,0.00476812,6.544,0.00832127
6.546,-7.94329,6.546,0.0048846,6.546,0.00474377,6.546,0.00829692
6.548,-7.8365,6.548,0.00486262,6.548,0.00471455,6.548,0.0082677
6.55,-7.72731,6.55,0.0048055,6.55,0.00466584,6.55,0.00821899
6.552,-7.61576,6.552,0.00476814,6.552,0.00463175,6.552,0.0081849
6.554,-7.50187,6.554,0.00472859,6.554,0.0046074,6.554,0.00816055
6.556,-7.38567,6.556,0.00469563,6.556,0.00458305,6.556,0.0081362
6.558,-7.26721,6.558,0.00466267,6.558,0.00455869,6.558,0.00811184
6.56,-7.14651,6.56,0.00459895,6.56,0.00450512,6.56,0.00805827
6.562,-7.02361,6.562,0.00450666,6.562,0.00442232,6.562,0.00797547
6.564,-6.89854,6.564,0.00448029,6.564,0.00439797,6.564,0.00795112
6.566,-6.77134,6.566,0.00446491,6.566,0.00437362,6.566,0.00792677
6.568,-6.64205,6.568,0.00445612,6.568,0.00434927,6.568,0.00789299
6.57,-6.5107,6.57,0.00443635,6.57,0.00429569,6.57,0.00783942
6.572,-6.37734,6.572,0.00441657,6.572,0.00427134,6.572,0.00780564
6.574,-6.24199,6.574,0.00439021,6.574,0.00424699,6.574,0.00777186
6.576,-6.10471,6.576,0.00435725,6.576,0.00421777,6.576,0.00774264
6.578,-5.96553,6.578,0.00431769,6.578,0.00418854,6.578,0.00770399
6.58,-5.82449,6.58,0.00422321,6.58,0.00413984,6.58,0.00762702
6.582,-5.68164,6.582,0.00412213,6.582,0.00409601,6.582,0.00755491
6.584,-5.53701,6.584,0.00407819,6.584,0.00407165,6.584,0.00751171
6.586,-5.39065,6.586,0.00404962,6.586,0.00405217,6.586,0.00747338
6.588,-5.2426,6.588,0.00403644,6.588,0.00403756,6.588,0.00743991
6.59,-5.09291,6.59,0.00402985,6.59,0.00402295,6.59,0.00739703
6.592,-4.94162,6.592,0.00400348,6.592,0.00399373,6.592,0.00732068
6.594,-4.78877,6.594,0.00395294,6.594,0.00395476,6.594,0.00722517
6.596,-4.63442,6.596,0.00391998,6.596,0.00393041,6.596,0.00717254
6.598,-4.4786,6.598,0.00388263,6.598,0.0039158,6.598,0.00712966
6.6,-4.32136,6.6,0.00384967,6.6,0.00389632,6.6,0.0070819
6.602,-4.16276,6.602,0.00381671,6.602,0.00388658,6.602,0.00703446
6.604,-4.00283,6.604,0.00374859,6.604,0.00385736,6.604,0.00694869
6.606,-3.84162,6.606,0.00368267,6.606,0.00381839,6.606,0.00684375
6.608,-3.6792,6.608,0.00365411,6.608,0.00379404,6.608,0.00679113
6.61,-3.51559,6.61,0.00362994,6.61,0.00377456,6.61,0.00674337
6.612,-3.35086,6.612,0.00361236,6.612,0.00375508,6.612,0.00668619
6.614,-3.18505,6.614,0.00359478,6.614,0.0037356,6.614,0.00663844
6.616,-3.01821,6.616,0.00354424,6.616,0.00369176,6.616,0.00653805
6.618,-2.8504,6.618,0.00346734,6.618,0.00362845,6.618,0.00640876
6.62,-2.68166,6.62,0.00342339,6.62,0.00359923,6.62,0.00635127
6.622,-2.51205,6.622,0.00338384,6.622,0.00357974,6.622,0.00630351
6.624,-2.34161,6.624,0.00334869,6.624,0.00355052,6.624,0.00625544
6.626,-2.1704,6.626,0.00332012,6.626,0.00353104,6.626,0.00620768
6.628,-1.99848,6.628,0.00328936,6.628,0.00350182,6.628,0.00615019
6.63,-1.82588,6.63,0.00322783,6.63,0.0034385,6.63,0.00603032
6.632,-1.65268,6.632,0.00319268,6.632,0.00340441,6.632,0.00595853
6.634,-1.47891,6.634,0.00315972,6.634,0.00336545,6.634,0.00589129
6.636,-1.30464,6.636,0.00312676,6.636,0.00333622,6.636,0.0058338
6.638,-1.12992,6.638,0.003096,6.638,0.003307,6.638,0.0057763
6.64,-0.954794,6.64,0.00303008,6.64,0.00325343,6.64,0.00565675
6.642,-0.779325,6.642,0.00292241,6.642,0.00315115,6.642,0.0054508
6.644,-0.603565,6.644,0.00288945,6.644,0.00311706,6.644,0.00537901
6.646,-0.427568,6.646,0.00286748,6.646,0.0030927,6.646,0.00531696
6.648,-0.251389,6.648,0.00285649,6.648,0.00306835,6.648,0.00525491
6.65,-0.0750834,6.65,0.0028477,6.65,0.00303913,6.65,0.00517856
6.652,0.101295,6.652,0.00278398,6.652,0.00294172,6.652,0.00492093
6.654,0.277692,6.654,0.00275102,6.654,0.0029125,6.654,0.00483516
6.656,0.454051,6.656,0.00271147,6.656,0.00287354,6.656,0.00473965
6.658,0.630318,6.658,0.00267411,6.658,0.00284918,6.658,0.00464932
6.66,0.806437,6.66,0.00263676,6.66,0.00282483,6.66,0.00454957
6.662,0.982354,6.662,0.00251591,6.662,0.00275178,6.662,0.00422204
6.664,1.15801,6.664,0.00247636,6.664,0.00272742,6.664,0.00410344
6.666,1.33336,6.666,0.0024434,6.666,0.0026982,6.666,0.00397055
6.668,1.50834,6.668,0.00242362,6.668,0.00267872,6.668,0.00382855
6.67,1.6829,6.67,0.00240824,6.67,0.00266411,6.67,0.00369141
6.672,1.85698,6.672,0.00234891,6.672,0.00258131,6.672,0.00315622
6.674,2.03052,6.674,0.00232035,6.674,0.00254235,6.674,0.00294762
6.676,2.20348,6.676,0.00229178,6.676,0.00250826,6.676,0.00273445
6.678,2.3758,6.678,0.00226542,6.678,0.0024839,6.678,0.00254045
6.68,2.54742,6.68,0.00223685,6.68,0.00246929,6.68,0.00238447
6.682,2.71828,6.682,0.00220389,6.682,0.00245955,6.682,0.00227106
6.684,2.88835,6.684,0.00212699,6.684,0.00245468,6.684,0.00212481
6.686,3.05755,6.686,0.00208304,6.686,0.00244494,6.686,0.00203967
6.688,3.22584,6.688,0.00204129,6.688,0.00242546,6.688,0.00192594
