Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
0.694,1.17476,0.694,0.00259941,0.694,0.00244494,0.694,0.00213392
0.696,1.18025,0.696,0.00256645,0.696,0.00241085,0.696,0.0020904
0.698,1.18576,0.698,0.00253568,0.698,0.00238163,0.698,0.00205176
0.7,1.19128,0.7,0.00251371,0.7,0.0023524,0.7,0.00201311
0.702,1.19682,0.702,0.00248954,0.702,0.00232805,0.702,0.00197933
0.704,1.20236,0.704,0.00243461,0.704,0.00226961,0.704,0.00191146
0.706,1.20792,0.706,0.00236649,0.706,0.00220142,0.706,0.00182443
0.708,1.21349,0.708,0.00232914,0.708,0.00216246,0.708,0.00177604
0.71,1.21907,0.71,0.00229838,0.71,0.00213811,0.71,0.00175169
0.712,1.22466,0.712,0.00226981,0.712,0.00211862,0.712,0.00172278
0.714,1.23026,0.714,0.00224344,0.714,0.00209427,0.714,0.00168901
0.716,1.23588,0.716,0.00217972,0.716,0.0020407,0.716,0.00162601
0.718,1.24151,0.718,0.00210941,0.718,0.00197251,0.718,0.0015484
0.72,1.24715,0.72,0.00207205,0.72,0.00193842,0.72,0.00150488
0.722,1.2528,0.722,0.00204129,0.722,0.00191407,0.722,0.00148053
0.724,1.25846,0.724,0.00201932,0.724,0.00188972,0.724,0.00144675
0.726,1.26414,0.726,0.00199735,0.726,0.00186536,0.726,0.0014224
0.728,1.26983,0.728,0.00194681,0.728,0.00180692,0.728,0.00136395
0.73,1.27552,0.73,0.00188089,0.73,0.0017436,0.73,0.00130064
0.732,1.28123,0.732,0.00184353,0.732,0.00170951,0.732,0.00126654
0.734,1.28696,0.734,0.00181058,0.734,0.00168516,0.734,0.00124219
0.736,1.29269,0.736,0.00178201,0.736,0.00165594,0.736,0.00121297
0.738,1.29844,0.738,0.00175564,0.738,0.00163158,0.738,0.00118862
0.74,1.30419,0.74,0.00169412,0.74,0.00157801,0.74,0.00113504
0.742,1.30996,0.742,0.00161941,0.742,0.00152444,0.742,0.00107204
0.744,1.31575,0.744,0.00158206,0.744,0.00149034,0.744,0.00103795
0.746,1.32154,0.746,0.0015469,0.746,0.00146599,0.746,0.0010136
0.748,1.32734,0.748,0.00151833,0.748,0.00144164,0.748,0.000989248
0.75,1.33316,0.75,0.00148977,0.75,0.00141242,0.75,0.000960026
0.752,1.33899,0.752,0.00142605,0.752,0.00136858,0.752,0.000916192
0.754,1.34483,0.754,0.00134475,0.754,0.00132475,0.754,0.000872358
0.756,1.35068,0.756,0.0013052,0.756,0.00129553,0.756,0.000843136
0.758,1.35654,0.758,0.00126784,0.758,0.0012663,0.758,0.000813914
0.76,1.36242,0.76,0.00123928,0.76,0.00124682,0.76,0.000794432
0.762,1.3683,0.762,0.00121511,0.762,0.00122247,0.762,0.000760655
0.764,1.3742,0.764,0.00115578,0.764,0.00118351,0.764,0.000721692
0.766,1.38011,0.766,0.00108547,0.766,0.00112993,0.766,0.000668118
0.768,1.38604,0.768,0.00104591,0.768,0.00110071,0.768,0.000638895
0.77,1.39197,0.77,0.00101296,0.77,0.00107149,0.77,0.000609673
0.772,1.39791,0.772,0.000982193,0.772,0.00105201,0.772,0.000590191
0.774,1.40387,0.774,0.000953628,0.774,0.00102765,0.774,0.000565839
0.776,1.40984,0.776,0.000889907,0.776,0.000988691,0.776,0.000526876
0.778,1.41582,0.778,0.000810804,0.778,0.000935117,0.778,0.000473302
0.78,1.42181,0.78,0.000769055,0.78,0.000905894,0.78,0.000444079
0.782,1.42782,0.782,0.000731701,0.782,0.000871802,0.782,0.000409986
0.784,1.43383,0.784,0.000700939,0.784,0.00084745,0.784,0.000385634
0.786,1.43986,0.786,0.000670177,0.786,0.000827968,0.786,0.000366153
0.788,1.4459,0.788,0.000599863,0.788,0.000789005,0.788,0.00032719
0.79,1.45195,0.79,0.000514168,0.79,0.00073543,0.79,0.000273615
0.792,1.45801,0.792,0.00047242,0.792,0.000696467,0.792,0.000234652
0.794,1.46408,0.794,0.000435065,0.794,0.000672115,0.794,0.0002103
0.796,1.47017,0.796,0.000408698,0.796,0.000642893,0.796,0.000181078
0.798,1.47627,0.798,0.00038233,0.798,0.000628282,0.798,0.000166466
0.8,1.48237,0.8,0.000320806,0.8,0.000589318,0.8,0.000127503
0.802,1.48849,0.802,0.000246098,0.802,0.000535744,0.802,7.39E-05
0.804,1.49463,0.804,0.000206546,0.804,0.00048704,0.804,2.52E-05
0.806,1.50077,0.806,0.000171389,0.806,0.000457818,0.806,-4.00E-06
0.808,1.50693,0.808,0.000142825,0.808,0.000433466,0.808,-2.83E-05
0.81,1.51309,0.81,0.00011426,0.81,0.000404243,0.81,-5.76E-05
0.812,1.51927,0.812,4.61E-05,0.812,0.00036041,0.812,-0.000101406
0.814,1.52546,0.814,-3.74E-05,0.814,0.000311706,0.814,-0.00015011
0.816,1.53166,0.816,-8.35E-05,0.816,0.000263002,0.816,-0.000198814
0.818,1.53787,0.818,-0.000120852,0.818,0.000228909,0.818,-0.000232906
0.82,1.5441,0.82,-0.000151614,0.82,0.000199686,0.82,-0.000271554
0.822,1.55033,0.822,-0.000180179,0.822,0.000160723,0.822,-0.000310517
0.824,1.55658,0.824,-0.000246098,0.824,0.00012176,0.824,-0.00034948
0.826,1.56284,0.826,-0.000329595,0.826,6.82E-05,0.826,-0.000403054
0.828,1.56911,0.828,-0.000373541,0.828,1.95E-05,0.828,-0.000451758
0.83,1.57539,0.83,-0.000408698,0.83,-2.44E-05,0.83,-0.000495592
0.832,1.58169,0.832,-0.000437263,0.832,-5.36E-05,0.832,-0.000534239
0.834,1.58799,0.834,-0.000461433,0.834,-8.77E-05,0.834,-0.000568332
0.836,1.59431,0.836,-0.000522957,0.836,-0.000131501,0.836,-0.000612166
0.838,1.60064,0.838,-0.000599863,0.838,-0.000189946,0.838,-0.00067061
0.84,1.60698,0.84,-0.000641612,0.84,-0.00024352,0.84,-0.000724185
0.842,1.61333,0.842,-0.000674571,0.842,-0.000287354,0.842,-0.000777443
0.844,1.61969,0.844,-0.000705333,0.844,-0.000321446,0.844,-0.000811536
0.846,1.62606,0.846,-0.000762463,0.846,-0.000379891,0.846,-0.000879406
0.848,1.63245,0.848,-0.000830579,0.848,-0.000443206,0.848,-0.000942721
0.85,1.63885,0.85,-0.000865736,0.85,-0.000477299,0.85,-0.000976814
0.852,1.64526,0.852,-0.000898696,0.852,-0.000521133,0.852,-0.00102065
0.854,1.65168,0.854,-0.000925063,0.854,-0.000569837,0.854,-0.00107878
0.856,1.65811,0.856,-0.000955826,0.856,-0.0006088,0.856,-0.00112716
0.858,1.66455,0.858,-0.00107887,0.858,-0.000696467,0.858,-0.00121483
0.86,1.671,0.86,-0.00112941,0.86,-0.00073543,0.86,-0.00125379
0.862,1.67747,0.862,-0.00117336,0.862,-0.000779264,0.862,-0.00129763
0.864,1.68395,0.864,-0.00120632,0.864,-0.000818227,0.864,-0.00134602
0.866,1.69044,0.866,-0.00123269,0.866,-0.000862061,0.866,-0.00139927
0.868,1.69694,0.868,-0.00131179,0.868,-0.000949728,0.868,-0.00149637
0.87,1.70345,0.87,-0.00134035,0.87,-0.000983821,0.87,-0.00153046
0.872,1.70997,0.872,-0.00136672,0.872,-0.00101304,0.872,-0.00155968
0.874,1.7165,0.874,-0.0013865,0.874,-0.00106175,0.874,-0.00161781
0.876,1.72305,0.876,-0.00141067,0.876,-0.00109584,0.876,-0.0016519
0.878,1.72961,0.878,-0.00143703,0.878,-0.00112506,0.878,-0.00169055
0.88,1.73617,0.88,-0.00151394,0.88,-0.00119812,0.88,-0.00178246
0.882,1.74275,0.882,-0.00156228,0.882,-0.00123221,0.882,-0.00181655
0.884,1.74934,0.884,-0.00161282,0.884,-0.00127604,0.884,-0.00186981
0.886,1.75595,0.886,-0.00165896,0.886,-0.00130527,0.886,-0.00189903
0.888,1.76256,0.888,-0.00170071,0.888,-0.00133449,0.888,-0.00193768
0.89,1.76918,0.89,-0.00178421,0.89,-0.00140268,0.89,-0.00202471
0.892,1.77582,0.892,-0.00190506,0.892,-0.00150495,0.892,-0.00214584
0.894,1.78247,0.894,-0.00193802,0.894,-0.00154392,0.894,-0.0021848
0.896,1.78913,0.896,-0.00195779,0.896,-0.00156827,0.896,-0.00220916
0.898,1.7958,0.898,-0.00196439,0.898,-0.00160236,0.898,-0.00224325
0.9,1.80248,0.9,-0.00196878,0.9,-0.00163645,0.9,-0.00228677
0.902,1.80917,0.902,-0.00203909,0.902,-0.00172412,0.902,-0.00239328
0.904,1.81588,0.904,-0.00207865,0.904,-0.00175334,0.904,-0.0024225
0.906,1.82259,0.906,-0.00212039,0.906,-0.00179231,0.906,-0.00246147
0.908,1.82932,0.908,-0.00215995,0.908,-0.00182153,0.908,-0.00249069
0.91,1.83606,0.91,-0.0021951,0.91,-0.00185562,0.91,-0.00253421
0.912,1.8428,0.912,-0.00222806,0.912,-0.00189459,0.912,-0.00257317
0.914,1.84956,0.914,-0.00229838,0.914,-0.00196277,0.914,-0.00265078
0.916,1.85634,0.916,-0.00233573,0.916,-0.00199199,0.916,-0.00268943
0.918,1.86312,0.918,-0.00237308,0.918,-0.00201635,0.918,-0.00271378
0.92,1.86991,0.92,-0.00240385,0.92,-0.0020407,0.92,-0.00273813
0.922,1.87672,0.922,-0.00243461,0.922,-0.00206505,0.922,-0.00276248
0.924,1.88353,0.924,-0.00250053,0.924,-0.00212836,0.924,-0.00283522
0.926,1.89036,0.926,-0.00261479,0.926,-0.00221603,0.926,-0.00293232
0.928,1.8972,0.928,-0.00265214,0.928,-0.00223551,0.928,-0.0029518
0.93,1.90405,0.93,-0.00267851,0.93,-0.00225987,0.93,-0.00297615
0.932,1.91091,0.932,-0.00269169,0.932,-0.00227935,0.932,-0.00300506
0.934,1.91778,0.934,-0.00270048,0.934,-0.0023037,0.934,-0.00302941
0.936,1.92467,0.936,-0.00271586,0.936,-0.00233292,0.936,-0.00305863
0.938,1.93156,0.938,-0.00277299,0.938,-0.00237188,0.938,-0.00310702
0.94,1.93847,0.94,-0.00281474,0.94,-0.00239137,0.94,-0.0031265
0.942,1.94538,0.942,-0.00285649,0.942,-0.00241572,0.942,-0.00315085
0.944,1.95231,0.944,-0.00289604,0.944,-0.00244494,0.944,-0.00318008
0.946,1.95925,0.946,-0.0029312,0.946,-0.00247903,0.946,-0.00322359
0.948,1.9662,0.948,-0.00299272,0.948,-0.00253261,0.948,-0.00327717
0.95,1.97316,0.95,-0.00307842,0.95,-0.00259592,0.95,-0.00334048
0.952,1.98013,0.952,-0.00310259,0.952,-0.00261053,0.952,-0.00335509
0.954,1.98712,0.954,-0.00311797,0.954,-0.00263002,0.954,-0.00337458
0.956,1.99411,0.956,-0.00312456,0.956,-0.00265437,0.956,-0.00339893
0.958,2.00111,0.958,-0.00313115,0.958,-0.00268359,0.958,-0.00342815
0.96,2.00813,0.96,-0.00314653,0.96,-0.00270794,0.96,-0.0034525
0.962,2.01516,0.962,-0.00320366,0.962,-0.00274204,0.962,-0.00348659
0.964,2.0222,0.964,-0.00324541,0.964,-0.00276639,0.964,-0.00351095
0.966,2.02925,0.966,-0.00329156,0.966,-0.00279074,0.966,-0.0035353
0.968,2.03631,0.968,-0.00333111,0.968,-0.00281022,0.968,-0.0035642
0.97,2.04338,0.97,-0.00336626,0.97,-0.0028297,0.97,-0.00358369
0.972,2.05046,0.972,-0.00343218,0.972,-0.0028638,0.972,-0.00361778
0.974,2.05755,0.974,-0.00352447,0.974,-0.00292224,0.974,-0.00368565
0.976,2.06466,0.976,-0.00355303,0.976,-0.00293685,0.976,-0.00370026
0.978,2.07177,0.978,-0.00356842,0.978,-0.00295633,0.978,-0.00371974
0.98,2.0789,0.98,-0.00357281,0.98,-0.00297581,0.98,-0.00373922
0.982,2.08604,0.982,-0.0035772,0.982,-0.0029953,0.982,-0.0037587
0.984,2.09319,0.984,-0.00363214,0.984,-0.003044,0.984,-0.00380741
0.986,2.10034,0.986,-0.0036651,0.986,-0.00306835,0.986,-0.00383176
0.988,2.10751,0.988,-0.00369586,0.988,-0.0030927,0.988,-0.00385611
0.99,2.11469,0.99,-0.00372442,0.99,-0.00311219,0.99,-0.00387559
0.992,2.12189,0.992,-0.00374859,0.992,-0.0031268,0.992,-0.00389021
0.994,2.12909,0.994,-0.00381671,0.994,-0.00318524,0.994,-0.00395808
0.996,2.1363,0.996,-0.00383868,0.996,-0.00320959,0.996,-0.00398243
0.998,2.14353,0.998,-0.00385846,0.998,-0.0032242,0.998,-0.00399704
1,2.15076,1,-0.00387384,1,-0.00323395,1,-0.00400678
1.002,2.15801,1.002,-0.00388702,1.002,-0.00325343,1.002,-0.00402626
1.004,2.16527,1.004,-0.0039024,1.004,-0.00326804,1.004,-0.00404087
1.006,2.17253,1.006,-0.00394635,1.006,-0.003307,1.006,-0.00408926
1.008,2.17981,1.008,-0.00397272,1.008,-0.00332648,1.008,-0.00410874
1.01,2.1871,1.01,-0.00399909,1.01,-0.00334596,1.01,-0.00412822
1.012,2.1944,1.012,-0.00402106,1.012,-0.00336058,1.012,-0.00414283
1.014,2.20171,1.014,-0.00404303,1.014,-0.00337519,1.014,-0.00415745
1.016,2.20903,1.016,-0.00408698,1.016,-0.00340928,1.016,-0.00419154
1.018,2.21637,1.018,-0.00416388,1.018,-0.00346772,1.018,-0.00424998
1.02,2.22371,1.02,-0.00419025,1.02,-0.00348721,1.02,-0.00426946
1.022,2.23106,1.022,-0.00421003,1.022,-0.00350669,1.022,-0.00428895
1.024,2.23843,1.024,-0.00421882,1.024,-0.00352617,1.024,-0.00430843
1.026,2.2458,1.026,-0.00423639,1.026,-0.00356513,1.026,-0.00434739
1.028,2.25319,1.028,-0.00424738,1.028,-0.00358461,1.028,-0.00436687
1.03,2.26059,1.03,-0.00426276,1.03,-0.0036041,1.03,-0.00438635
1.032,2.26799,1.032,-0.00428254,1.032,-0.00361871,1.032,-0.00440097
1.034,2.27541,1.034,-0.00430451,1.034,-0.00363819,1.034,-0.00442045
1.036,2.28284,1.036,-0.00435065,1.036,-0.00367715,1.036,-0.00446884
1.038,2.29028,1.038,-0.0043968,1.038,-0.00371612,1.038,-0.0045078
1.04,2.29773,1.04,-0.00441657,1.04,-0.0037356,1.04,-0.0045367
1.042,2.30519,1.042,-0.00442976,1.042,-0.00375508,1.042,-0.00455619
1.044,2.31266,1.044,-0.00443855,1.044,-0.00376969,1.044,-0.00458022
1.046,2.32015,1.046,-0.00444734,1.046,-0.00378917,1.046,-0.0045997
1.048,2.32764,1.048,-0.00447151,1.048,-0.00381352,1.048,-0.00463348
1.05,2.33514,1.05,-0.00450886,1.05,-0.00383788,1.05,-0.00466726
1.052,2.34265,1.052,-0.00452864,1.052,-0.00385249,1.052,-0.00468187
1.054,2.35018,1.054,-0.00454402,1.054,-0.00387197,1.054,-0.00471078
1.056,2.35771,1.056,-0.00455281,1.056,-0.00388658,1.056,-0.00472539
1.058,2.36526,1.058,-0.0045594,1.058,-0.00390606,1.058,-0.00475429
1.06,2.37282,1.06,-0.00457478,1.06,-0.00392554,1.06,-0.0047832
1.062,2.38038,1.062,-0.00460115,1.062,-0.00395476,1.062,-0.00482185
1.064,2.38796,1.064,-0.00461433,1.064,-0.00397425,1.064,-0.00484133
1.066,2.39555,1.066,-0.00462532,1.066,-0.00398886,1.066,-0.00486536
1.068,2.40315,1.068,-0.0046363,1.068,-0.00400347,1.068,-0.00487998
1.07,2.41075,1.07,-0.00464509,1.07,-0.00401808,1.07,-0.00490401
1.072,2.41837,1.072,-0.00466267,1.072,-0.0040473,1.072,-0.00494266
1.074,2.426,1.074,-0.00468025,1.074,-0.00407652,1.074,-0.00498131
1.076,2.43364,1.076,-0.00468904,1.076,-0.00409114,1.076,-0.00499592
1.078,2.44129,1.078,-0.00469783,1.078,-0.00410088,1.078,-0.00501508
1.08,2.44895,1.08,-0.00470442,1.08,-0.00411549,1.08,-0.00502969
1.082,2.45662,1.082,-0.0047176,1.082,-0.00413497,1.082,-0.0050586
1.084,2.46431,1.084,-0.00473079,1.084,-0.00415445,1.084,-0.00508751
1.086,2.472,1.086,-0.00473958,1.086,-0.00416906,1.086,-0.00511154
1.088,2.4797,1.088,-0.00474617,1.088,-0.0041788,1.088,-0.00513071
1.09,2.48741,1.09,-0.00475056,1.09,-0.00418854,1.09,-0.00514045
1.092,2.49514,1.092,-0.00475715,1.092,-0.00419828,1.092,-0.00515961
1.094,2.50287,1.094,-0.00476375,1.094,-0.00420803,1.094,-0.00516936
1.096,2.51061,1.096,-0.00477693,1.096,-0.00422751,1.096,-0.00519826
1.098,2.51837,1.098,-0.00478572,1.098,-0.00423725,1.098,-0.00521743
1.1,2.52613,1.1,-0.00479231,1.1,-0.00424212,1.1,-0.0052223
1.102,2.53391,1.102,-0.0047989,1.102,-0.00425186,1.102,-0.00524146
1.104,2.54169,1.104,-0.0048033,1.104,-0.0042616,1.104,-0.0052512
1.106,2.54949,1.106,-0.00481209,1.106,-0.00427621,1.106,-0.00527524
1.108,2.55729,1.108,-0.00482307,1.108,-0.00429569,1.108,-0.00531357
1.11,2.56511,1.11,-0.00482527,1.11,-0.00430056,1.11,-0.00531844
1.112,2.57293,1.112,-0.00482747,1.112,-0.00430543,1.112,-0.00533274
1.114,2.58077,1.114,-0.00482747,1.114,-0.00430543,1.114,-0.00533274
1.116,2.58862,1.116,-0.00482967,1.116,-0.00431517,1.116,-0.0053519
1.118,2.59647,1.118,-0.00482967,1.118,-0.00431517,1.118,-0.00536133
1.12,2.60434,1.12,-0.00482967,1.12,-0.00432004,1.12,-0.0053662
1.122,2.61222,1.122,-0.00483186,1.122,-0.00432492,1.122,-0.00537107
1.124,2.6201,1.124,-0.00483186,1.124,-0.00432492,1.124,-0.00538049
1.126,2.628,1.126,-0.00483186,1.126,-0.00432492,1.126,-0.00538992
1.128,2.63591,1.128,-0.00483186,1.128,-0.00432492,1.128,-0.00538992
1.13,2.64382,1.13,-0.00483186,1.13,-0.00432492,1.13,-0.00538992
1.132,2.65175,1.132,-0.00483186,1.132,-0.00432492,1.132,-0.00539934
1.134,2.65969,1.134,-0.00483186,1.134,-0.00432492,1.134,-0.00539934
1.136,2.66764,1.136,-0.00483186,1.136,-0.00432004,1.136,-0.00539447
1.138,2.67559,1.138,-0.00483186,1.138,-0.00432004,1.138,-0.00539447
1.14,2.68356,1.14,-0.00483186,1.14,-0.00432004,1.14,-0.00539447
1.142,2.69154,1.142,-0.00483186,1.142,-0.00431517,1.142,-0.0053896
1.144,2.69953,1.144,-0.00483186,1.144,-0.00431517,1.144,-0.0053896
1.146,2.70752,1.146,-0.00483186,1.146,-0.00431517,1.146,-0.0053896
1.148,2.71553,1.148,-0.00483186,1.148,-0.00431517,1.148,-0.0053896
1.15,2.72355,1.15,-0.00483186,1.15,-0.0043103,1.15,-0.00538473
1.152,2.73158,1.152,-0.00482967,1.152,-0.00430543,1.152,-0.00537986
1.154,2.73961,1.154,-0.00482967,1.154,-0.00430543,1.154,-0.00537986
1.156,2.74766,1.156,-0.00482967,1.156,-0.00430543,1.156,-0.00537986
1.158,2.75572,1.158,-0.00482967,1.158,-0.00430543,1.158,-0.00537986
1.16,2.76379,1.16,-0.00482967,1.16,-0.00430056,1.16,-0.00537499
1.162,2.77186,1.162,-0.00482747,1.162,-0.00430056,1.162,-0.00537499
1.164,2.77995,1.164,-0.00482307,1.164,-0.00429569,1.164,-0.00537012
1.166,2.78805,1.166,-0.00482088,1.166,-0.00429569,1.166,-0.00537012
1.168,2.79615,1.168,-0.00482088,1.168,-0.00429569,1.168,-0.00537012
1.17,2.80427,1.17,-0.00481868,1.17,-0.00429569,1.17,-0.00537012
1.172,2.8124,1.172,-0.00481428,1.172,-0.00429569,1.172,-0.00537012
1.174,2.82053,1.174,-0.0048033,1.174,-0.00429569,1.174,-0.00537012
1.176,2.82868,1.176,-0.00479011,1.176,-0.00429569,1.176,-0.00537012
1.178,2.83684,1.178,-0.00478352,1.178,-0.00429569,1.178,-0.00537012
1.18,2.845,1.18,-0.00478132,1.18,-0.00429569,1.18,-0.00537012
1.182,2.85318,1.182,-0.00477913,1.182,-0.00429569,1.182,-0.00537012
1.184,2.86136,1.184,-0.00477913,1.184,-0.00429569,1.184,-0.00537954
1.186,2.86956,1.186,-0.00477254,1.186,-0.00429569,1.186,-0.00537954
1.188,2.87776,1.188,-0.00475715,1.188,-0.00429569,1.188,-0.00537954
1.19,2.88597,1.19,-0.00474617,1.19,-0.00429569,1.19,-0.00538897
1.192,2.8942,1.192,-0.00473518,1.192,-0.00429569,1.192,-0.00538897
1.194,2.90243,1.194,-0.00472639,1.194,-0.00429569,1.194,-0.00538897
1.196,2.91067,1.196,-0.0047176,1.196,-0.00429082,1.196,-0.0053841
1.198,2.91893,1.198,-0.00469563,1.198,-0.00429082,1.198,-0.00539352
1.2,2.92719,1.2,-0.00466487,1.2,-0.00429082,1.2,-0.00540295
1.202,2.93546,1.202,-0.00464949,1.202,-0.00429082,1.202,-0.00540295
1.204,2.94374,1.204,-0.00463411,1.204,-0.00428595,1.204,-0.00539808
1.206,2.95203,1.206,-0.00462092,1.206,-0.00428595,1.206,-0.0054075
1.208,2.96033,1.208,-0.00460774,1.208,-0.00428108,1.208,-0.00540263
1.21,2.96864,1.21,-0.00457038,1.21,-0.00428108,1.21,-0.00541206
1.212,2.97696,1.212,-0.00452644,1.212,-0.00426647,1.212,-0.00540687
1.214,2.98529,1.214,-0.00450447,1.214,-0.0042616,1.214,-0.00541143
1.216,2.99363,1.216,-0.00448689,1.216,-0.00425186,1.216,-0.00541111
1.218,3.00198,1.218,-0.00447151,1.218,-0.00424699,1.218,-0.00541566
1.22,3.01033,1.22,-0.00444074,1.22,-0.00423238,1.22,-0.0054199
1.222,3.0187,1.222,-0.00440559,1.222,-0.00421777,1.222,-0.00542414
1.224,3.02708,1.224,-0.00438581,1.224,-0.00420316,1.224,-0.00541895
1.226,3.03546,1.226,-0.00436823,1.226,-0.00418854,1.226,-0.00542319
1.228,3.04386,1.228,-0.00435285,1.228,-0.00417393,1.228,-0.00541801
1.23,3.05226,1.23,-0.00433527,1.23,-0.00416419,1.23,-0.00541769
1.232,3.06068,1.232,-0.0043133,1.232,-0.00414958,1.232,-0.00542193
1.234,3.0691,1.234,-0.00425837,1.234,-0.00412523,1.234,-0.00542585
1.236,3.07753,1.236,-0.00422541,1.236,-0.00411062,1.236,-0.00542066
1.238,3.08597,1.238,-0.00419245,1.238,-0.00409114,1.238,-0.00541061
1.24,3.09442,1.24,-0.00416388,1.24,-0.00407165,1.24,-0.00540055
1.242,3.10288,1.242,-0.00413752,1.242,-0.00405704,1.242,-0.00540479
1.244,3.11135,1.244,-0.00407379,1.244,-0.00403269,1.244,-0.00539929
1.246,3.11983,1.246,-0.00396832,1.246,-0.00397912,1.246,-0.00538341
1.248,3.12832,1.248,-0.00393756,1.248,-0.00395964,1.248,-0.00538278
1.25,3.13682,1.25,-0.00391779,1.25,-0.00394015,1.25,-0.00537272
1.252,3.14532,1.252,-0.003909,1.252,-0.00392067,1.252,-0.00536267
1.254,3.15384,1.254,-0.0039024,1.254,-0.00391093,1.254,-0.00536235
1.256,3.16236,1.256,-0.00388702,1.256,-0.00390119,1.256,-0.00536203
1.258,3.1709,1.258,-0.0038277,1.258,-0.0038671,1.258,-0.00534679
1.26,3.17944,1.26,-0.00378815,1.26,-0.00383788,1.26,-0.00532699
1.262,3.18799,1.262,-0.00374859,1.262,-0.00381352,1.262,-0.00531207
1.264,3.19655,1.264,-0.00371563,1.264,-0.00378917,1.264,-0.00528771
1.266,3.20512,1.266,-0.00368487,1.266,-0.00376482,1.266,-0.00526336
1.268,3.2137,1.268,-0.00361456,1.268,-0.0037356,1.268,-0.00525299
1.27,3.22229,1.27,-0.0035025,1.27,-0.00366254,1.27,-0.00518936
1.272,3.23089,1.272,-0.00347173,1.272,-0.00363819,1.272,-0.00516501
1.274,3.23949,1.274,-0.00345635,1.274,-0.00360897,1.274,-0.00514521
1.276,3.24811,1.276,-0.00345416,1.276,-0.00358948,1.276,-0.00512573
1.278,3.25673,1.278,-0.00344976,1.278,-0.00356513,1.278,-0.00510138
1.28,3.26536,1.28,-0.00337286,1.28,-0.00349208,1.28,-0.00503774
1.282,3.27401,1.282,-0.0033355,1.282,-0.00345798,1.282,-0.00500365
1.284,3.28266,1.284,-0.00329815,1.284,-0.00341902,1.284,-0.00496469
1.286,3.29132,1.286,-0.00326519,1.286,-0.00338493,1.286,-0.0049306
1.288,3.29999,1.288,-0.00323223,1.288,-0.00336545,1.288,-0.00491111
1.29,3.30866,1.29,-0.00319268,1.29,-0.00334109,1.29,-0.00488676
1.292,3.31735,1.292,-0.003096,1.292,-0.00328752,1.292,-0.00484261
1.294,3.32604,1.294,-0.00304546,1.294,-0.00324856,1.294,-0.00480365
1.296,3.33475,1.296,-0.00300151,1.296,-0.00320472,1.296,-0.00475982
1.298,3.34346,1.298,-0.00296855,1.298,-0.00316576,1.298,-0.00472085
1.3,3.35218,1.3,-0.00293779,1.3,-0.0031268,1.3,-0.00468189
1.302,3.36091,1.302,-0.00286967,1.302,-0.00306835,1.302,-0.00463287
1.304,3.36965,1.304,-0.00275541,1.304,-0.00294659,1.304,-0.00452996
1.306,3.3784,1.306,-0.00272026,1.306,-0.00289302,1.306,-0.00447638
1.308,3.38715,1.308,-0.00269828,1.308,-0.00284918,1.308,-0.00444198
1.31,3.39592,1.31,-0.0026851,1.31,-0.00280535,1.31,-0.00439814
1.312,3.40469,1.312,-0.00267192,1.312,-0.00277126,1.312,-0.00437347
1.314,3.41347,1.314,-0.00264775,1.314,-0.00274204,1.314,-0.00434425
1.316,3.42226,1.316,-0.00257084,1.316,-0.00265924,1.316,-0.00427088
1.318,3.43106,1.318,-0.0025247,1.318,-0.00260079,1.318,-0.00421243
1.32,3.43987,1.32,-0.00247855,1.32,-0.00253261,1.32,-0.00414425
1.322,3.44869,1.322,-0.002439,1.322,-0.0024839,1.322,-0.00409554
1.324,3.45751,1.324,-0.00239286,1.324,-0.00244007,1.324,-0.00405171
1.326,3.46634,1.326,-0.00228299,1.326,-0.00238163,1.326,-0.00399327
1.328,3.47519,1.328,-0.00211161,1.328,-0.00223064,1.328,-0.00385171
1.33,3.48404,1.33,-0.00206766,1.33,-0.0021722,1.33,-0.00379326
1.332,3.49289,1.332,-0.00204129,1.332,-0.00212836,1.332,-0.00374943
1.334,3.50176,1.334,-0.0020369,1.334,-0.00208453,1.334,-0.0037056
1.336,3.51064,1.336,-0.0020347,1.336,-0.00204557,1.336,-0.00366663
1.338,3.51952,1.338,-0.00201932,1.338,-0.00202122,1.338,-0.00365171
1.34,3.52841,1.34,-0.00194022,1.34,-0.00192868,1.34,-0.00355917
1.342,3.53731,1.342,-0.00188968,1.342,-0.00186536,1.342,-0.00349585
1.344,3.54622,1.344,-0.00184134,1.344,-0.00180205,1.344,-0.00343254
1.346,3.55514,1.346,-0.00179959,1.346,-0.0017436,1.346,-0.00337409
1.348,3.56406,1.348,-0.00175345,1.348,-0.0016949,1.348,-0.00332539
1.35,3.573,1.35,-0.00164138,1.35,-0.00163158,1.35,-0.0032715
1.352,3.58194,1.352,-0.00144582,1.352,-0.00147086,1.352,-0.00311078
1.354,3.59089,1.354,-0.00139309,1.354,-0.00140755,1.354,-0.00304746
1.356,3.59985,1.356,-0.00136233,1.356,-0.0013491,1.356,-0.00298902
