Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
3.944,0,3.944,-0.00861342,3.944,-0.00750529,3.944,-0.00746759
3.946,0,3.946,-0.00862221,3.946,-0.00752477,3.946,-0.00748707
3.948,0,3.948,-0.00863099,3.948,-0.00754425,3.948,-0.00750655
3.95,0,3.95,-0.00865297,3.95,-0.00757834,3.95,-0.00754064
3.952,0,3.952,-0.00868153,3.952,-0.00761244,3.952,-0.00757474
3.954,0,3.954,-0.00869472,3.954,-0.00763192,3.954,-0.00759422
3.956,0,3.956,-0.0087057,3.956,-0.00764653,3.956,-0.00760883
3.958,0,3.958,-0.00871449,3.958,-0.00766601,3.958,-0.00762831
3.96,0,3.96,-0.00872108,3.96,-0.00768549,3.96,-0.00764779
3.962,0,3.962,-0.00874086,3.962,-0.00771958,3.962,-0.00768188
3.964,0,3.964,-0.00876283,3.964,-0.00775368,3.964,-0.00771598
3.966,0,3.966,-0.00877602,3.966,-0.00776829,3.966,-0.00773059
3.968,0,3.968,-0.008787,3.968,-0.0077829,3.968,-0.0077452
3.97,0,3.97,-0.00879579,3.97,-0.00779751,3.97,-0.00775981
3.972,0,3.972,-0.00880238,3.972,-0.00781212,3.972,-0.00777442
3.974,0,3.974,-0.00881996,3.974,-0.00784134,3.974,-0.00780364
3.976,0,3.976,-0.00884413,3.976,-0.0078657,3.976,-0.007828
3.978,0,3.978,-0.00885512,3.978,-0.00788031,3.978,-0.00784261
3.98,0,3.98,-0.00886391,3.98,-0.00789005,3.98,-0.00785235
3.982,0,3.982,-0.0088727,3.982,-0.00789492,3.982,-0.00785722
3.984,0,3.984,-0.00887929,3.984,-0.00790466,3.984,-0.00786696
3.986,0,3.986,-0.00889687,3.986,-0.00791927,3.986,-0.00788157
3.988,0,3.988,-0.00891884,3.988,-0.00793875,3.988,-0.00790105
3.99,0,3.99,-0.00892983,3.99,-0.00794362,3.99,-0.00790592
3.992,0,3.992,-0.00893862,3.992,-0.00795336,3.992,-0.00791566
3.994,0,3.994,-0.00894301,3.994,-0.00795823,3.994,-0.00792053
3.996,0,3.996,-0.0089496,3.996,-0.0079631,3.996,-0.0079254
3.998,0,3.998,-0.00896498,3.998,-0.00797284,3.998,-0.00793515
4,0,4,-0.00898696,4,-0.00798259,4,-0.00794489
4.002,0,4.002,-0.00899794,4.002,-0.00799233,4.002,-0.00795463
4.004,0,4.004,-0.00900673,4.004,-0.0079972,4.004,-0.0079595
4.006,0,4.006,-0.00901332,4.006,-0.00800207,4.006,-0.00796437
4.008,0,4.008,-0.00901772,4.008,-0.00800694,4.008,-0.00796924
4.01,0,4.01,-0.0090331,4.01,-0.00801668,4.01,-0.00797898
4.012,0,4.012,-0.00905288,4.012,-0.00802642,4.012,-0.00798872
4.014,0,4.014,-0.00906167,4.014,-0.00803129,4.014,-0.00799359
4.016,0,4.016,-0.00907045,4.016,-0.00803616,4.016,-0.00799846
4.018,0,4.018,-0.00907705,4.018,-0.00804103,4.018,-0.00800333
4.02,0,4.02,-0.00908364,4.02,-0.0080459,4.02,-0.0080082
4.022,0,4.022,-0.00909902,4.022,-0.00805077,4.022,-0.00801307
4.024,0,4.024,-0.0091166,4.024,-0.00805564,4.024,-0.00801794
4.026,0,4.026,-0.00912758,4.026,-0.00805564,4.026,-0.00801794
4.028,0,4.028,-0.00913418,4.028,-0.00805564,4.028,-0.00801794
4.03,0,4.03,-0.00914077,4.03,-0.00806051,4.03,-0.00802281
4.032,0,4.032,-0.00914516,4.032,-0.00806051,4.032,-0.00802281
4.034,0,4.034,-0.00915835,4.034,-0.00806051,4.034,-0.00802281
4.036,0,4.036,-0.00917592,4.036,-0.00806051,4.036,-0.00802281
4.038,0,4.038,-0.00918471,4.038,-0.00806051,4.038,-0.00802281
4.04,0,4.04,-0.00919131,4.04,-0.00806051,4.04,-0.00802281
4.042,0,4.042,-0.0091979,4.042,-0.00806051,4.042,-0.00802281
4.044,0,4.044,-0.00920229,4.044,-0.00806051,4.044,-0.00802281
4.046,0,4.046,-0.00921987,4.046,-0.00806051,4.046,-0.00802281
4.048,0,4.048,-0.00923745,4.048,-0.00806051,4.048,-0.00802281
4.05,0,4.05,-0.00924844,4.05,-0.00806051,4.05,-0.00802281
4.052,0,4.052,-0.00925503,4.052,-0.00806538,4.052,-0.00802768
4.054,0,4.054,-0.00926162,4.054,-0.00806538,4.054,-0.00802768
4.056,0,4.056,-0.00926601,4.056,-0.00806538,4.056,-0.00802768
4.058,0,4.058,-0.0092792,4.058,-0.00806538,4.058,-0.00802768
4.06,0,4.06,-0.00929678,4.06,-0.00807025,4.06,-0.00803255
4.062,0,4.062,-0.00930557,4.062,-0.00807025,4.062,-0.00803255
4.064,0,4.064,-0.00931216,4.064,-0.00807512,4.064,-0.00803742
4.066,0,4.066,-0.00931875,4.066,-0.00807512,4.066,-0.00803742
4.068,0,4.068,-0.00932534,4.068,-0.00807512,4.068,-0.00803742
4.07,0,4.07,-0.00933853,4.07,-0.00807999,4.07,-0.00804229
4.072,0,4.072,-0.00935391,4.072,-0.00808486,4.072,-0.00804716
4.074,0,4.074,-0.0093627,4.074,-0.00808973,4.074,-0.00805204
4.076,0,4.076,-0.00937148,4.076,-0.0080946,4.076,-0.00805691
4.078,0,4.078,-0.00937808,4.078,-0.0080946,4.078,-0.00805691
4.08,0,4.08,-0.00938247,4.08,-0.00809948,4.08,-0.00806178
4.082,0,4.082,-0.00939785,4.082,-0.00810435,4.082,-0.00806665
4.084,0,4.084,-0.00941323,4.084,-0.00810922,4.084,-0.00807152
4.086,0,4.086,-0.00942202,4.086,-0.00811409,4.086,-0.00807639
4.088,0,4.088,-0.00943081,4.088,-0.00811896,4.088,-0.00808126
4.09,0,4.09,-0.00943521,4.09,-0.00812383,4.09,-0.00808613
4.092,0,4.092,-0.0094418,4.092,-0.00812383,4.092,-0.00808613
4.094,0,4.094,-0.00945278,4.094,-0.00813357,4.094,-0.00809587
4.096,0,4.096,-0.00946817,4.096,-0.00814331,4.096,-0.00810561
4.098,0,4.098,-0.00947695,4.098,-0.00814818,4.098,-0.00811048
4.1,0,4.1,-0.00948355,4.1,-0.00815305,4.1,-0.00811535
4.102,0,4.102,-0.00948794,4.102,-0.00815792,4.102,-0.00812022
4.104,0,4.104,-0.00949234,4.104,-0.00816279,4.104,-0.00812509
4.106,0,4.106,-0.00950332,4.106,-0.00817253,4.106,-0.00813483
4.108,0,4.108,-0.00951651,4.108,-0.00818714,4.108,-0.00814944
4.11,0,4.11,-0.0095231,4.11,-0.00819688,4.11,-0.00815918
4.112,0,4.112,-0.00952969,4.112,-0.00820175,4.112,-0.00816405
4.114,0,4.114,-0.00953408,4.114,-0.00821149,4.114,-0.0081738
4.116,0,4.116,-0.00953848,4.116,-0.00821636,4.116,-0.00817867
4.118,0,4.118,-0.00954727,4.118,-0.00823585,4.118,-0.00819815
4.12,0,4.12,-0.00956045,4.12,-0.00825046,4.12,-0.00821276
4.122,0,4.122,-0.00956704,4.122,-0.0082602,4.122,-0.0082225
4.124,0,4.124,-0.00957144,4.124,-0.00826994,4.124,-0.00823224
4.126,0,4.126,-0.00957583,4.126,-0.00827481,4.126,-0.00823711
4.128,0,4.128,-0.00958023,4.128,-0.00828455,4.128,-0.00824685
4.13,0,4.13,-0.00958902,4.13,-0.00829916,4.13,-0.00826146
4.132,0,4.132,-0.0096,4.132,-0.00831377,4.132,-0.00827607
4.134,0,4.134,-0.0096044,4.134,-0.00831864,4.134,-0.00828094
4.136,0,4.136,-0.00960879,4.136,-0.00832838,4.136,-0.00829068
4.138,0,4.138,-0.00961319,4.138,-0.00833812,4.138,-0.00830043
4.14,0,4.14,-0.00961538,4.14,-0.008343,4.14,-0.0083053
4.142,0,4.142,-0.00962417,4.142,-0.00835761,4.142,-0.00831991
4.144,0,4.144,-0.00963296,4.144,-0.00837709,4.144,-0.00833939
4.146,0,4.146,-0.00963736,4.146,-0.00838683,4.146,-0.00834913
4.148,0,4.148,-0.00964175,4.148,-0.00839657,4.148,-0.00835887
4.15,0,4.15,-0.00964395,4.15,-0.00840631,4.15,-0.00836861
4.152,0,4.152,-0.00964834,4.152,-0.00841118,4.152,-0.00837348
4.154,0,4.154,-0.00965494,4.154,-0.00843066,4.154,-0.00839296
4.156,0,4.156,-0.00966373,4.156,-0.00845014,4.156,-0.00841244
4.158,0,4.158,-0.00966812,4.158,-0.00845988,4.158,-0.00842219
4.16,0,4.16,-0.00967032,4.16,-0.00846476,4.16,-0.00842706
4.162,0,4.162,-0.00967471,4.162,-0.0084745,4.162,-0.0084368
4.164,0,4.164,-0.00967691,4.164,-0.00847937,4.164,-0.00844167
4.166,0,4.166,-0.0096857,4.166,-0.00849398,4.166,-0.00845628
4.168,0,4.168,-0.00969229,4.168,-0.00850859,4.168,-0.00847089
4.17,0,4.17,-0.00969668,4.17,-0.00851346,4.17,-0.00847576
4.172,0,4.172,-0.00970108,4.172,-0.00851833,4.172,-0.00848063
4.174,0,4.174,-0.00970328,4.174,-0.0085232,4.174,-0.0084855
4.176,0,4.176,-0.00970547,4.176,-0.00852807,4.176,-0.00849037
4.178,0,4.178,-0.00970987,4.178,-0.00853781,4.178,-0.00850011
4.18,0,4.18,-0.00971646,4.18,-0.00854755,4.18,-0.00850985
4.182,0,4.182,-0.00971866,4.182,-0.00855242,4.182,-0.00851472
4.184,0,4.184,-0.00972086,4.184,-0.00855729,4.184,-0.00851959
4.186,0,4.186,-0.00972305,4.186,-0.00856216,4.186,-0.00852446
4.188,0,4.188,-0.00972525,4.188,-0.00856216,4.188,-0.00852446
4.19,0,4.19,-0.00972964,4.19,-0.0085719,4.19,-0.0085342
4.192,0,4.192,-0.00973624,4.192,-0.00858164,4.192,-0.00854395
4.194,0,4.194,-0.00973843,4.194,-0.00858652,4.194,-0.00854882
4.196,0,4.196,-0.00974063,4.196,-0.00859139,4.196,-0.00855369
4.198,0,4.198,-0.00974283,4.198,-0.00859626,4.198,-0.00855856
4.2,0,4.2,-0.00974503,4.2,-0.00859626,4.2,-0.00855856
4.202,0,4.202,-0.00974942,4.202,-0.008606,4.202,-0.0085683
4.204,0,4.204,-0.00975162,4.204,-0.00861087,4.204,-0.00857317
4.206,0,4.206,-0.00975381,4.206,-0.00861574,4.206,-0.00857804
4.208,0,4.208,-0.00975601,4.208,-0.00861574,4.208,-0.00857804
4.21,0,4.21,-0.00975601,4.21,-0.00862061,4.21,-0.00858291
4.212,0,4.212,-0.00975821,4.212,-0.00862061,4.212,-0.00858291
4.214,0,4.214,-0.0097626,4.214,-0.00862061,4.214,-0.00858291
4.216,0,4.216,-0.0097648,4.216,-0.00862548,4.216,-0.00858778
4.218,0,4.218,-0.009767,4.218,-0.00862548,4.218,-0.00858778
4.22,0,4.22,-0.0097692,4.22,-0.00862548,4.22,-0.00858778
4.222,0,4.222,-0.0097692,4.222,-0.00862548,4.222,-0.00858778
4.224,0,4.224,-0.00977139,4.224,-0.00862548,4.224,-0.00858778
4.226,0,4.226,-0.00977359,4.226,-0.00862548,4.226,-0.00858778
4.228,0,4.228,-0.00977579,4.228,-0.00862548,4.228,-0.00858778
4.23,0,4.23,-0.00977579,4.23,-0.00862548,4.23,-0.00858778
4.232,0,4.232,-0.00977799,4.232,-0.00862548,4.232,-0.00858778
4.234,0,4.234,-0.00977799,4.234,-0.00862548,4.234,-0.00858778
4.236,0,4.236,-0.00978018,4.236,-0.00862548,4.236,-0.00858778
4.238,0,4.238,-0.00978018,4.238,-0.00862548,4.238,-0.00858778
4.24,0,4.24,-0.00978238,4.24,-0.00862548,4.24,-0.00858778
4.242,0,4.242,-0.00978238,4.242,-0.00862548,4.242,-0.00858778
4.244,0,4.244,-0.00978238,4.244,-0.00862548,4.244,-0.00858778
4.246,0,4.246,-0.00978458,4.246,-0.00862548,4.246,-0.00858778
4.248,0,4.248,-0.00978458,4.248,-0.00862548,4.248,-0.00858778
4.25,0,4.25,-0.00978458,4.25,-0.00862548,4.25,-0.00858778
4.252,0,4.252,-0.00978677,4.252,-0.00862548,4.252,-0.00858778
4.254,0,4.254,-0.00978677,4.254,-0.00862548,4.254,-0.00858778
4.256,0,4.256,-0.00978677,4.256,-0.00862548,4.256,-0.00858778
4.258,0,4.258,-0.00978677,4.258,-0.00862548,4.258,-0.00858778
4.26,0,4.26,-0.00978677,4.26,-0.00862548,4.26,-0.00858778
4.262,0,4.262,-0.00978677,4.262,-0.00862548,4.262,-0.00858778
4.264,0,4.264,-0.00978897,4.264,-0.00862548,4.264,-0.00858778
4.266,0,4.266,-0.00978897,4.266,-0.00862548,4.266,-0.00858778
4.268,0,4.268,-0.00978897,4.268,-0.00862548,4.268,-0.00858778
4.27,0,4.27,-0.00978897,4.27,-0.00862548,4.27,-0.00858778
4.272,0,4.272,-0.00978897,4.272,-0.00862548,4.272,-0.00858778
4.274,0,4.274,-0.00978897,4.274,-0.00862548,4.274,-0.00858778
4.276,0,4.276,-0.00978897,4.276,-0.00862548,4.276,-0.00858778
4.278,0,4.278,-0.00978897,4.278,-0.00862548,4.278,-0.00858778
4.28,0,4.28,-0.00978897,4.28,-0.00862548,4.28,-0.00858778
4.282,0,4.282,-0.00978897,4.282,-0.00862548,4.282,-0.00858778
4.284,0,4.284,-0.00978897,4.284,-0.00862548,4.284,-0.00858778
4.286,0,4.286,-0.00978897,4.286,-0.00862548,4.286,-0.00858778
4.288,0,4.288,-0.00978897,4.288,-0.00862548,4.288,-0.00858778
4.29,0,4.29,-0.00978897,4.29,-0.00862548,4.29,-0.00858778
4.292,0,4.292,-0.00978897,4.292,-0.00862548,4.292,-0.00858778
4.294,0,4.294,-0.00978897,4.294,-0.00862548,4.294,-0.00858778
4.296,0,4.296,-0.00978897,4.296,-0.00862548,4.296,-0.00858778
4.298,0,4.298,-0.00978897,4.298,-0.00862548,4.298,-0.00858778
4.3,0,4.3,-0.00978897,4.3,-0.00862548,4.3,-0.00858778
4.302,0,4.302,-0.00978897,4.302,-0.00862548,4.302,-0.00858778
4.304,0,4.304,-0.00978897,4.304,-0.00862548,4.304,-0.00858778
4.306,0,4.306,-0.00978897,4.306,-0.00862548,4.306,-0.00858778
4.308,0,4.308,-0.00978897,4.308,-0.00862548,4.308,-0.00858778
4.31,0,4.31,-0.00978897,4.31,-0.00862548,4.31,-0.00858778
4.312,0,4.312,-0.00978897,4.312,-0.00862548,4.312,-0.00858778
4.314,0,4.314,-0.00978897,4.314,-0.00862548,4.314,-0.00858778
4.316,0,4.316,-0.00978897,4.316,-0.00862548,4.316,-0.00858778
4.318,0,4.318,-0.00978897,4.318,-0.00862548,4.318,-0.00858778
4.32,0,4.32,-0.00978897,4.32,-0.00862548,4.32,-0.00858778
4.322,0,4.322,-0.00978897,4.322,-0.00862548,4.322,-0.00858778
4.324,0,4.324,-0.00978897,4.324,-0.00862548,4.324,-0.00858778
4.326,0,4.326,-0.00978897,4.326,-0.00862548,4.326,-0.00858778
4.328,0,4.328,-0.00978897,4.328,-0.00862548,4.328,-0.00858778
4.33,0,4.33,-0.00978897,4.33,-0.00862548,4.33,-0.00858778
4.332,0,4.332,-0.00978897,4.332,-0.00862548,4.332,-0.00858778
4.334,0,4.334,-0.00978897,4.334,-0.00862548,4.334,-0.00858778
4.336,0,4.336,-0.00978897,4.336,-0.00862548,4.336,-0.00858778
4.338,0,4.338,-0.00978677,4.338,-0.00862548,4.338,-0.00858778
4.34,0,4.34,-0.00978677,4.34,-0.00862548,4.34,-0.00858778
4.342,0,4.342,-0.00978677,4.342,-0.00862548,4.342,-0.00858778
4.344,0,4.344,-0.00978677,4.344,-0.00862548,4.344,-0.00858778
4.346,0,4.346,-0.00978677,4.346,-0.00862548,4.346,-0.00858778
4.348,0,4.348,-0.00978677,4.348,-0.00862548,4.348,-0.00858778
4.35,0,4.35,-0.00978677,4.35,-0.00862548,4.35,-0.00858778
4.352,0,4.352,-0.00978677,4.352,-0.00862548,4.352,-0.00858778
4.354,0,4.354,-0.00978677,4.354,-0.00862548,4.354,-0.00858778
4.356,0,4.356,-0.00978458,4.356,-0.00862548,4.356,-0.00858778
4.358,0,4.358,-0.00978458,4.358,-0.00862548,4.358,-0.00858778
4.36,0,4.36,-0.00978458,4.36,-0.00862548,4.36,-0.00858778
4.362,0,4.362,-0.00978458,4.362,-0.00862548,4.362,-0.00858778
4.364,0,4.364,-0.00978458,4.364,-0.00862548,4.364,-0.00858778
4.366,0,4.366,-0.00978458,4.366,-0.00862548,4.366,-0.00858778
4.368,0,4.368,-0.00978458,4.368,-0.00862548,4.368,-0.00858778
4.37,0,4.37,-0.00978458,4.37,-0.00862548,4.37,-0.00858778
4.372,0,4.372,-0.00978238,4.372,-0.00862548,4.372,-0.00858778
4.374,0,4.374,-0.00978238,4.374,-0.00862548,4.374,-0.00858778
4.376,0,4.376,-0.00978238,4.376,-0.00862548,4.376,-0.00858778
4.378,0,4.378,-0.00978018,4.378,-0.00862548,4.378,-0.00858778
4.38,0,4.38,-0.00977799,4.38,-0.00862548,4.38,-0.00858778
4.382,0,4.382,-0.00977579,4.382,-0.00863035,4.382,-0.00859265
4.384,0,4.384,-0.00977359,4.384,-0.00863035,4.384,-0.00859265
4.386,0,4.386,-0.00977359,4.386,-0.00863035,4.386,-0.00859265
4.388,0,4.388,-0.00977139,4.388,-0.00863035,4.388,-0.00859265
4.39,0,4.39,-0.0097692,4.39,-0.00863035,4.39,-0.00859265
4.392,0,4.392,-0.0097692,4.392,-0.00863035,4.392,-0.00859265
4.394,0,4.394,-0.009767,4.394,-0.00863035,4.394,-0.00859265
4.396,0,4.396,-0.009767,4.396,-0.00863035,4.396,-0.00859265
4.398,0,4.398,-0.0097648,4.398,-0.00863035,4.398,-0.00859265
4.4,0,4.4,-0.0097626,4.4,-0.00863035,4.4,-0.00859265
4.402,0,4.402,-0.00975601,4.402,-0.00863035,4.402,-0.00859265
4.404,0,4.404,-0.00975162,4.404,-0.00863035,4.404,-0.00859265
4.406,0,4.406,-0.00974722,4.406,-0.00863035,4.406,-0.00859265
4.408,0,4.408,-0.00974503,4.408,-0.00863035,4.408,-0.00859265
4.41,0,4.41,-0.00974503,4.41,-0.00863035,4.41,-0.00859265
4.412,0,4.412,-0.00974283,4.412,-0.00863035,4.412,-0.00859265
4.414,0,4.414,-0.00974283,4.414,-0.00863035,4.414,-0.00859265
4.416,0,4.416,-0.00974063,4.416,-0.00863035,4.416,-0.00859265
4.418,0,4.418,-0.00974063,4.418,-0.00863035,4.418,-0.00859265
4.42,0,4.42,-0.00973843,4.42,-0.00863035,4.42,-0.00859265
4.422,0,4.422,-0.00973404,4.422,-0.00863035,4.422,-0.00859265
4.424,0,4.424,-0.00972745,4.424,-0.00863035,4.424,-0.00859265
4.426,0,4.426,-0.00972305,4.426,-0.00863035,4.426,-0.00859265
4.428,0,4.428,-0.00972086,4.428,-0.00863035,4.428,-0.00859265
4.43,0,4.43,-0.00971866,4.43,-0.00863035,4.43,-0.00859265
4.432,0,4.432,-0.00971866,4.432,-0.00863035,4.432,-0.00859265
4.434,0,4.434,-0.00971646,4.434,-0.00863035,4.434,-0.00859265
4.436,0,4.436,-0.00970767,4.436,-0.00863035,4.436,-0.00859265
4.438,0,4.438,-0.00970328,4.438,-0.00863035,4.438,-0.00859265
4.44,0,4.44,-0.00969668,4.44,-0.00862548,4.44,-0.00858778
4.442,0,4.442,-0.00969229,4.442,-0.00862548,4.442,-0.00858778
4.444,0,4.444,-0.0096879,4.444,-0.00862548,4.444,-0.00858778
4.446,0,4.446,-0.00967911,4.446,-0.00862548,4.446,-0.00858778
4.448,0,4.448,-0.00966153,4.448,-0.00862548,4.448,-0.00858778
4.45,0,4.45,-0.00965713,4.45,-0.00862548,4.45,-0.00858778
4.452,0,4.452,-0.00965054,4.452,-0.00862548,4.452,-0.00858778
4.454,0,4.454,-0.00964834,4.454,-0.00862548,4.454,-0.00858778
4.456,0,4.456,-0.00964395,4.456,-0.00862548,4.456,-0.00858778
4.458,0,4.458,-0.00963956,4.458,-0.00862548,4.458,-0.00858778
4.46,0,4.46,-0.00962417,4.46,-0.00862548,4.46,-0.00858778
4.462,0,4.462,-0.00961319,4.462,-0.00862548,4.462,-0.00858778
4.464,0,4.464,-0.0096044,4.464,-0.00862548,4.464,-0.00858778
4.466,0,4.466,-0.00959561,4.466,-0.00862548,4.466,-0.00858778
4.468,0,4.468,-0.00958682,4.468,-0.00862548,4.468,-0.00858778
4.47,0,4.47,-0.00956704,4.47,-0.00862548,4.47,-0.00858778
4.472,0,4.472,-0.00953848,4.472,-0.00862548,4.472,-0.00858778
4.474,0,4.474,-0.00953189,4.474,-0.00862548,4.474,-0.00858778
4.476,0,4.476,-0.00952749,4.476,-0.00862548,4.476,-0.00858778
4.478,0,4.478,-0.0095253,4.478,-0.00862548,4.478,-0.00858778
4.48,0,4.48,-0.0095187,4.48,-0.00862548,4.48,-0.00858778
4.482,0,4.482,-0.00950552,4.482,-0.00862061,4.482,-0.00858291
4.484,0,4.484,-0.00949673,4.484,-0.00862061,4.484,-0.00858291
4.486,0,4.486,-0.00948794,4.486,-0.00862061,4.486,-0.00858291
4.488,0,4.488,-0.00947915,4.488,-0.00861574,4.488,-0.00857804
4.49,0,4.49,-0.00947036,4.49,-0.00861574,4.49,-0.00857804
4.492,0,4.492,-0.00946157,4.492,-0.00861574,4.492,-0.00857804
4.494,0,4.494,-0.0094396,4.494,-0.00861087,4.494,-0.00857317
4.496,0,4.496,-0.00943081,4.496,-0.00861087,4.496,-0.00857317
4.498,0,4.498,-0.00941983,4.498,-0.00861087,4.498,-0.00857317
4.5,0,4.5,-0.00940884,4.5,-0.008606,4.5,-0.0085683
4.502,0,4.502,-0.00940005,4.502,-0.008606,4.502,-0.0085683
4.504,0,4.504,-0.00938027,4.504,-0.00860113,4.504,-0.00856343
4.506,0,4.506,-0.00934731,4.506,-0.00859626,4.506,-0.00855856
4.508,0,4.508,-0.00933633,4.508,-0.00859139,4.508,-0.00855369
4.51,0,4.51,-0.00932974,4.51,-0.00859139,4.51,-0.00855369
4.512,0,4.512,-0.00932534,4.512,-0.00858652,4.512,-0.00854882
4.514,0,4.514,-0.00932095,4.514,-0.00858652,4.514,-0.00854882
4.516,0,4.516,-0.00931435,4.516,-0.00858164,4.516,-0.00854395
4.518,0,4.518,-0.00929458,4.518,-0.00857677,4.518,-0.00853908
4.52,0,4.52,-0.0092814,4.52,-0.0085719,4.52,-0.0085342
4.522,0,4.522,-0.00926601,4.522,-0.00856216,4.522,-0.00852446
4.524,0,4.524,-0.00925503,4.524,-0.00855729,4.524,-0.00851959
4.526,0,4.526,-0.00924184,4.526,-0.00855242,4.526,-0.00851472
4.528,0,4.528,-0.00921548,4.528,-0.00854755,4.528,-0.00850985
4.53,0,4.53,-0.00917373,4.53,-0.00853781,4.53,-0.00850011
4.532,0,4.532,-0.00916054,4.532,-0.00852807,4.532,-0.00849037
4.534,0,4.534,-0.00915395,4.534,-0.0085232,4.534,-0.0084855
4.536,0,4.536,-0.00915175,4.536,-0.00851833,4.536,-0.00848063
4.538,0,4.538,-0.00914736,4.538,-0.00851833,4.538,-0.00848063
4.54,0,4.54,-0.00912319,4.54,-0.00850372,4.54,-0.00846602
4.542,0,4.542,-0.00911001,4.542,-0.00849398,4.542,-0.00845628
4.544,0,4.544,-0.00909682,4.544,-0.00848911,4.544,-0.00845141
4.546,0,4.546,-0.00908803,4.546,-0.00847937,4.546,-0.00844167
4.548,0,4.548,-0.00906606,4.548,-0.00846963,4.548,-0.00843193
4.55,0,4.55,-0.00904409,4.55,-0.00845988,4.55,-0.00842219
4.552,0,4.552,-0.0090353,4.552,-0.00845014,4.552,-0.00841244
4.554,0,4.554,-0.00902651,4.554,-0.0084404,4.554,-0.0084027
4.556,0,4.556,-0.00901992,4.556,-0.00843066,4.556,-0.00839296
4.558,0,4.558,-0.00901332,4.558,-0.00842092,4.558,-0.00838322
4.56,0,4.56,-0.00898037,4.56,-0.0083917,4.56,-0.008354
4.562,0,4.562,-0.00896718,4.562,-0.00838196,4.562,-0.00834426
4.564,0,4.564,-0.00895619,4.564,-0.00837222,4.564,-0.00833452
4.566,0,4.566,-0.00894741,4.566,-0.00835761,4.566,-0.00831991
4.568,0,4.568,-0.00893862,4.568,-0.00834787,4.568,-0.00831017
4.57,0,4.57,-0.00892983,4.57,-0.00833812,4.57,-0.00830043
4.572,0,4.572,-0.00890346,4.572,-0.00831377,4.572,-0.00827607
4.574,0,4.574,-0.00889028,4.574,-0.00830403,4.574,-0.00826633
4.576,0,4.576,-0.00887709,4.576,-0.00828942,4.576,-0.00825172
4.578,0,4.578,-0.00886611,4.578,-0.00827481,4.578,-0.00823711
4.58,0,4.58,-0.00885292,4.58,-0.0082602,4.58,-0.0082225
4.582,0,4.582,-0.00882655,4.582,-0.00823585,4.582,-0.00819815
4.584,0,4.584,-0.00878261,4.584,-0.00819688,4.584,-0.00815918
4.586,0,4.586,-0.00876942,4.586,-0.00818227,4.586,-0.00814457
4.588,0,4.588,-0.00876064,4.588,-0.00816766,4.588,-0.00812996
4.59,0,4.59,-0.00875624,4.59,-0.00815305,4.59,-0.00811535
4.592,0,4.592,-0.00874525,4.592,-0.0081287,4.592,-0.008091
4.594,0,4.594,-0.00873866,4.594,-0.00811409,4.594,-0.00807639
4.596,0,4.596,-0.00872768,4.596,-0.0080946,4.596,-0.00805691
4.598,0,4.598,-0.00871449,4.598,-0.00807999,4.598,-0.00804229
4.6,0,4.6,-0.00870131,4.6,-0.00806538,4.6,-0.00802768
4.602,0,4.602,-0.00866615,4.602,-0.00803129,4.602,-0.00799359
4.604,0,4.604,-0.0086266,4.604,-0.00800207,4.604,-0.00796437
4.606,0,4.606,-0.00860902,4.606,-0.00798259,4.606,-0.00794489
4.608,0,4.608,-0.00859364,4.608,-0.00796797,4.608,-0.00793028
4.61,0,4.61,-0.00858265,4.61,-0.00795336,4.61,-0.00791566
4.612,0,4.612,-0.00857167,4.612,-0.00793875,4.612,-0.00790105
4.614,0,4.614,-0.0085475,4.614,-0.00790466,4.614,-0.00786696
4.616,0,4.616,-0.00851673,4.616,-0.00787057,4.616,-0.00783287
4.618,0,4.618,-0.00849916,4.618,-0.00785108,4.618,-0.00781339
4.62,0,4.62,-0.00848597,4.62,-0.0078316,4.62,-0.0077939
4.622,0,4.622,-0.00847499,4.622,-0.00781699,4.622,-0.00777929
4.624,0,4.624,-0.00844642,4.624,-0.00778777,4.624,-0.00775007
4.626,0,4.626,-0.00841566,4.626,-0.00775855,4.626,-0.00772085
4.628,0,4.628,-0.00840028,4.628,-0.00773907,4.628,-0.00770137
4.63,0,4.63,-0.00838709,4.63,-0.00771958,4.63,-0.00768188
4.632,0,4.632,-0.00837611,4.632,-0.00770497,4.632,-0.00766727
4.634,0,4.634,-0.00836292,4.634,-0.00769036,4.634,-0.00765266
4.636,0,4.636,-0.00831458,4.636,-0.00764166,4.636,-0.00760396
4.638,0,4.638,-0.00829481,4.638,-0.00762218,4.638,-0.00758448
4.64,0,4.64,-0.00827943,4.64,-0.00760269,4.64,-0.007565
4.642,0,4.642,-0.00826844,4.642,-0.00758808,4.642,-0.00755038
4.644,0,4.644,-0.00825745,4.644,-0.00757347,4.644,-0.00753577
4.646,0,4.646,-0.00824647,4.646,-0.00755886,4.646,-0.00752116
4.648,0,4.648,-0.0082157,4.648,-0.00752964,4.648,-0.00749194
4.65,0,4.65,-0.00819813,4.65,-0.00751016,4.65,-0.00747246
4.652,0,4.652,-0.00818055,4.652,-0.00749068,4.652,-0.00745298
