Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
0.672,0.988073,0.672,0.00954727,0.672,0.00874237,0.672,0.00845962
0.674,0.98705,0.674,0.00954727,0.674,0.00874237,0.674,0.00845962
0.676,0.985984,0.676,0.00954727,0.676,0.00874237,0.676,0.00845962
0.678,0.984876,0.678,0.00954727,0.678,0.00874237,0.678,0.00845962
0.68,0.983723,0.68,0.00954507,0.68,0.00874237,0.68,0.00845962
0.682,0.982528,0.682,0.00954507,0.682,0.00874237,0.682,0.00845962
0.684,0.981289,0.684,0.00954507,0.684,0.00874237,0.684,0.00845962
0.686,0.980006,0.686,0.00954507,0.686,0.00874237,0.686,0.00845962
0.688,0.978679,0.688,0.00954507,0.688,0.00874237,0.688,0.00845962
0.69,0.977309,0.69,0.00954507,0.69,0.00874237,0.69,0.00845962
0.692,0.975894,0.692,0.00954287,0.692,0.00874237,0.692,0.00845962
0.694,0.974436,0.694,0.00954287,0.694,0.00874237,0.694,0.00845962
0.696,0.972933,0.696,0.00954287,0.696,0.00874237,0.696,0.00845962
0.698,0.971387,0.698,0.00954287,0.698,0.00874237,0.698,0.00845962
0.7,0.969795,0.7,0.00954068,0.7,0.00874237,0.7,0.00845962
0.702,0.96816,0.702,0.00954068,0.702,0.00874237,0.702,0.00845962
0.704,0.96648,0.704,0.00954068,0.704,0.00874237,0.704,0.00845962
0.706,0.964755,0.706,0.00954068,0.706,0.00874237,0.706,0.00845962
0.708,0.962986,0.708,0.00953848,0.708,0.00874237,0.708,0.00845962
0.71,0.961172,0.71,0.00953628,0.71,0.00874237,0.71,0.00845962
0.712,0.959313,0.712,0.00953628,0.712,0.00874237,0.712,0.00845962
0.714,0.95741,0.714,0.00953628,0.714,0.00874237,0.714,0.00845962
0.716,0.955461,0.716,0.00953408,0.716,0.00874237,0.716,0.00845962
0.718,0.953467,0.718,0.00953189,0.718,0.00874237,0.718,0.00845962
0.72,0.951429,0.72,0.0095187,0.72,0.00874237,0.72,0.00845962
0.722,0.949345,0.722,0.00949234,0.722,0.0087375,0.722,0.00845475
0.724,0.947216,0.724,0.00948794,0.724,0.0087375,0.724,0.00845475
0.726,0.945041,0.726,0.00948794,0.726,0.0087375,0.726,0.00845475
0.728,0.942822,0.728,0.00948794,0.728,0.00874237,0.728,0.00845962
0.73,0.940556,0.73,0.00948574,0.73,0.00874237,0.73,0.00845962
0.732,0.938246,0.732,0.00946377,0.732,0.00874237,0.732,0.00845962
0.734,0.93589,0.734,0.00945278,0.734,0.00874237,0.734,0.00845962
0.736,0.933488,0.736,0.0094396,0.736,0.0087375,0.736,0.00845475
0.738,0.931041,0.738,0.00942861,0.738,0.0087375,0.738,0.00845475
0.74,0.928549,0.74,0.00941543,0.74,0.0087375,0.74,0.00845475
0.742,0.92601,0.742,0.00936929,0.742,0.0087375,0.742,0.00845475
0.744,0.923426,0.744,0.00935171,0.744,0.0087375,0.744,0.00845475
0.746,0.920796,0.746,0.00933413,0.746,0.00873263,0.746,0.00844988
0.748,0.918121,0.748,0.00932314,0.748,0.00873263,0.748,0.00844988
0.75,0.915399,0.75,0.00929458,0.75,0.00872776,0.75,0.00844501
0.752,0.912632,0.752,0.0092814,0.752,0.00872776,0.752,0.00844501
0.754,0.909819,0.754,0.00926382,0.754,0.00872289,0.754,0.00844014
0.756,0.90696,0.756,0.00924624,0.756,0.00871802,0.756,0.00843527
0.758,0.904056,0.758,0.00922646,0.758,0.00871802,0.758,0.00843527
0.76,0.901105,0.76,0.00918252,0.76,0.00870828,0.76,0.00842553
0.762,0.898108,0.762,0.00912978,0.762,0.00869853,0.762,0.00841579
0.764,0.895066,0.764,0.00910561,0.764,0.00869366,0.764,0.00841092
0.766,0.891978,0.766,0.00908364,0.766,0.00868879,0.766,0.00840605
0.768,0.888843,0.768,0.00906826,0.768,0.00868392,0.768,0.00840118
0.77,0.885663,0.77,0.00905507,0.77,0.00867905,0.77,0.00839631
0.772,0.882437,0.772,0.00901772,0.772,0.00866444,0.772,0.0083817
0.774,0.879165,0.774,0.00897158,0.774,0.00864983,0.774,0.00836709
0.776,0.875847,0.776,0.00894741,0.776,0.00863522,0.776,0.00835248
0.778,0.872483,0.778,0.00892543,0.778,0.00862548,0.778,0.00834273
0.78,0.869073,0.78,0.00890566,0.78,0.00861574,0.78,0.00833299
0.782,0.865618,0.782,0.00888588,0.782,0.008606,0.782,0.00832325
0.784,0.862116,0.784,0.00886391,0.784,0.00859626,0.784,0.00831351
0.786,0.858569,0.786,0.00881117,0.786,0.0085719,0.786,0.00828916
0.788,0.854976,0.788,0.00878261,0.788,0.00855729,0.788,0.00827455
0.79,0.851337,0.79,0.00875185,0.79,0.00853781,0.79,0.00825507
0.792,0.847652,0.792,0.00872328,0.792,0.0085232,0.792,0.00824046
0.794,0.843922,0.794,0.00869472,0.794,0.00850859,0.794,0.00822584
0.796,0.840146,0.796,0.00863539,0.796,0.0084745,0.796,0.00819175
0.798,0.836325,0.798,0.00853651,0.798,0.00841118,0.798,0.00812844
0.8,0.832457,0.8,0.00850575,0.8,0.0083917,0.8,0.00810896
0.802,0.828545,0.802,0.00848378,0.802,0.00836735,0.802,0.0080846
0.804,0.824586,0.804,0.00847279,0.804,0.00834787,0.804,0.00806512
0.806,0.820583,0.806,0.00844862,0.806,0.0083089,0.806,0.00802616
0.808,0.816534,0.808,0.00843104,0.808,0.00827968,0.808,0.00799694
0.81,0.81244,0.81,0.00840907,0.81,0.00825046,0.81,0.00796771
0.812,0.8083,0.812,0.0083805,0.812,0.00822124,0.812,0.00793849
0.814,0.804115,0.814,0.00834535,0.814,0.00818714,0.814,0.0079044
0.816,0.799886,0.816,0.00825745,0.816,0.00812383,0.816,0.00784108
0.818,0.795611,0.818,0.00815857,0.818,0.00806051,0.818,0.00777777
0.82,0.791291,0.82,0.00811463,0.82,0.00802642,0.82,0.00774368
0.822,0.786926,0.822,0.00808387,0.822,0.00799233,0.822,0.00770958
0.824,0.782517,0.824,0.00806849,0.824,0.00795336,0.824,0.00767062
0.826,0.778063,0.826,0.00804432,0.826,0.00789005,0.826,0.0076073
0.828,0.773564,0.828,0.00801355,0.828,0.00782186,0.828,0.00753912
0.83,0.769021,0.83,0.00798938,0.83,0.0077829,0.83,0.00750016
0.832,0.764433,0.832,0.00796302,0.832,0.00773907,0.832,0.00745632
0.834,0.759801,0.834,0.00793225,0.834,0.00769523,0.834,0.00741249
0.836,0.755125,0.836,0.0078971,0.836,0.00765627,0.836,0.00737352
0.838,0.750404,0.838,0.00785315,0.838,0.00761244,0.838,0.00732969
0.84,0.74564,0.84,0.00775647,0.84,0.00753451,0.84,0.00725176
0.842,0.740832,0.842,0.00770154,0.842,0.00749555,0.842,0.0072128
0.844,0.735979,0.844,0.0076488,0.844,0.00744684,0.844,0.0071641
0.846,0.731084,0.846,0.00760486,0.846,0.00739327,0.846,0.00711052
0.848,0.726145,0.848,0.0075697,0.848,0.00734456,0.848,0.00706182
0.85,0.721162,0.85,0.00750158,0.85,0.0072569,0.85,0.00697415
0.852,0.716136,0.852,0.0074027,0.852,0.00712052,0.852,0.00683778
0.854,0.711067,0.854,0.00737194,0.854,0.00707669,0.854,0.00679395
0.856,0.705955,0.856,0.00734997,0.856,0.00702799,0.856,0.00674524
0.858,0.7008,0.858,0.00733678,0.858,0.00698902,0.858,0.00670628
0.86,0.695603,0.86,0.00729723,0.86,0.00690136,0.86,0.00661861
0.862,0.690363,0.862,0.00726647,0.862,0.00685752,0.862,0.00657478
0.864,0.68508,0.864,0.00723131,0.864,0.00680882,0.864,0.00652608
0.866,0.679756,0.866,0.00718957,0.866,0.00675524,0.866,0.0064725
0.868,0.674389,0.868,0.00714123,0.868,0.00670167,0.868,0.00641893
0.87,0.66898,0.87,0.00703136,0.87,0.00659939,0.87,0.00631665
0.872,0.66353,0.872,0.00690831,0.872,0.00650198,0.872,0.00621924
0.874,0.658038,0.874,0.00685338,0.874,0.00644841,0.874,0.00616567
0.876,0.652505,0.876,0.00681383,0.876,0.00639971,0.876,0.00611696
0.878,0.64693,0.878,0.00678966,0.878,0.00635587,0.878,0.00607313
0.88,0.641315,0.88,0.00674571,0.88,0.00627308,0.88,0.00599033
0.882,0.635658,0.882,0.00669517,0.882,0.00618541,0.882,0.00590266
0.884,0.629961,0.884,0.00666441,0.884,0.0061367,0.884,0.00585396
0.886,0.624224,0.886,0.00662925,0.886,0.00608313,0.886,0.00580039
0.888,0.618446,0.888,0.0065919,0.888,0.0060393,0.888,0.00575655
0.89,0.612628,0.89,0.00654576,0.89,0.00599546,0.89,0.00571272
0.892,0.606771,0.892,0.00637437,0.892,0.00587857,0.892,0.00559583
0.894,0.600873,0.894,0.00631065,0.894,0.00583474,0.894,0.005552
0.896,0.594937,0.896,0.00625352,0.896,0.00579091,0.896,0.00550816
0.898,0.588961,0.898,0.00621836,0.898,0.00574707,0.898,0.00546433
0.9,0.582946,0.9,0.00619199,0.9,0.00570811,0.9,0.00542536
0.902,0.576892,0.902,0.00616343,0.902,0.00566428,0.902,0.00538153
0.904,0.5708,0.904,0.00609092,0.904,0.00558148,0.904,0.00529873
0.906,0.56467,0.906,0.00604477,0.906,0.00554252,0.906,0.00525977
0.908,0.558501,0.908,0.00599423,0.908,0.00549381,0.908,0.00521107
0.91,0.552295,0.91,0.0059415,0.91,0.00544511,0.91,0.00516236
0.912,0.546051,0.912,0.00588217,0.912,0.00540614,0.912,0.0051234
0.914,0.53977,0.914,0.00575912,0.914,0.00533796,0.914,0.00505521
0.916,0.533451,0.916,0.00557675,0.916,0.00522594,0.916,0.0049432
0.918,0.527096,0.918,0.00552401,0.918,0.00518211,0.918,0.00489936
0.92,0.520705,0.92,0.00549764,0.92,0.00514801,0.92,0.00486527
0.922,0.514277,0.922,0.00549105,0.922,0.00511392,0.922,0.00483118
0.924,0.507813,0.924,0.00548886,0.924,0.00508957,0.924,0.00480682
0.926,0.501313,0.926,0.00547347,0.926,0.00505548,0.926,0.00477273
0.928,0.494778,0.928,0.00539217,0.928,0.00498729,0.928,0.00470455
0.93,0.488207,0.93,0.00533065,0.93,0.00493859,0.93,0.00465584
0.932,0.481602,0.932,0.00525374,0.932,0.00489475,0.932,0.00461201
0.934,0.474962,0.934,0.00517684,0.934,0.00485092,0.934,0.00456817
0.936,0.468288,0.936,0.00509993,0.936,0.00481683,0.936,0.00453408
0.938,0.46158,0.938,0.00495491,0.938,0.00476812,0.938,0.00448538
0.94,0.454838,0.94,0.00478792,0.94,0.00464636,0.94,0.00436362
0.942,0.448062,0.942,0.00475276,0.942,0.00460253,0.942,0.00431978
0.944,0.441253,0.944,0.00474397,0.944,0.00456844,0.944,0.00428569
0.946,0.434412,0.946,0.00474837,0.946,0.00452947,0.946,0.00424673
0.948,0.427538,0.948,0.00471541,0.948,0.0044759,0.948,0.00419315
0.95,0.420632,0.95,0.00468245,0.95,0.0044418,0.95,0.00415906
0.952,0.413694,0.952,0.00462971,0.952,0.00441258,0.952,0.00412984
0.954,0.406725,0.954,0.00457038,0.954,0.00436388,0.954,0.00408113
0.956,0.399724,0.956,0.00449787,0.956,0.00432004,0.956,0.0040373
0.958,0.392692,0.958,0.00432868,0.958,0.00425186,0.958,0.00396912
0.96,0.38563,0.96,0.0041529,0.96,0.00418854,0.96,0.0039058
0.962,0.378538,0.962,0.00407819,0.962,0.00414471,0.962,0.00386197
0.964,0.371416,0.964,0.00403205,0.964,0.00410575,0.964,0.003823
0.966,0.364264,0.966,0.00401227,0.966,0.00406191,0.966,0.00377917
0.968,0.357084,0.968,0.00400348,0.968,0.00402295,0.968,0.00374021
0.97,0.349874,0.97,0.00396613,0.97,0.00394502,0.97,0.00366228
0.972,0.342636,0.972,0.00388263,0.972,0.00386223,0.972,0.00358891
0.974,0.33537,0.974,0.0038233,0.974,0.00381839,0.974,0.0035545
0.976,0.328077,0.976,0.00375299,0.976,0.00377456,0.976,0.00351067
0.978,0.320756,0.978,0.00368267,0.978,0.00372586,0.978,0.00346196
0.98,0.313408,0.98,0.00361236,0.98,0.00368689,0.98,0.003423
0.982,0.306033,0.982,0.00346954,0.982,0.00359923,0.982,0.00333533
0.984,0.298633,0.984,0.00333111,0.984,0.00351643,0.984,0.00325253
0.986,0.291206,0.986,0.00327178,0.986,0.00346285,0.986,0.00320838
0.988,0.283755,0.988,0.00323443,0.988,0.00341902,0.988,0.00316455
0.99,0.276278,0.99,0.00321465,0.99,0.00337032,0.99,0.00311585
0.992,0.268777,0.992,0.0031729,0.992,0.00328265,0.992,0.0030376
0.994,0.261251,0.994,0.00310039,0.994,0.00319011,0.994,0.00294507
0.996,0.253702,0.996,0.00304546,0.996,0.00313654,0.996,0.00289149
0.998,0.246129,0.998,0.00298613,0.998,0.00307809,0.998,0.00283305
1,0.238533,1,0.00292241,1,0.00303426,1,0.00278921
1.002,0.230915,1.002,0.0028499,1.002,0.00298556,1.002,0.00274051
1.004,0.223275,1.004,0.0026038,1.004,0.00283457,1.004,0.00258953
1.006,0.215613,1.006,0.00251371,1.006,0.00277613,1.006,0.00253108
1.008,0.20793,1.008,0.0024434,1.008,0.00271768,1.008,0.00247264
1.01,0.200226,1.01,0.00240604,1.01,0.00266411,1.01,0.00241906
1.012,0.192502,1.012,0.00236429,1.012,0.00257644,1.012,0.0023314
1.014,0.184757,1.014,0.00233353,1.014,0.00246929,1.014,0.00223367
1.016,0.176994,1.016,0.00231156,1.016,0.00240111,1.016,0.00216549
1.018,0.169211,1.018,0.0022764,1.018,0.00233779,1.018,0.0021116
1.02,0.16141,1.02,0.00222806,1.02,0.00229396,1.02,0.00206776
1.022,0.15359,1.022,0.00216434,1.022,0.00224038,1.022,0.00201419
1.024,0.145753,1.024,0.00208084,1.024,0.00218681,1.024,0.00196061
1.026,0.137898,1.026,0.0018743,1.026,0.00205044,1.026,0.00182424
1.028,0.130027,1.028,0.00176223,1.028,0.00198712,1.028,0.00176093
1.03,0.12214,1.03,0.00165237,1.03,0.00192381,1.03,0.00169761
1.032,0.114237,1.032,0.00157107,1.032,0.00187023,1.032,0.00164404
1.034,0.106318,1.034,0.00151174,1.034,0.0018264,1.034,0.0016002
1.036,0.0983849,1.036,0.00141946,1.036,0.00170951,1.036,0.00148332
1.038,0.0904372,1.038,0.00132277,1.038,0.00151469,1.038,0.0012885
1.04,0.0824756,1.04,0.00129421,1.04,0.00146112,1.04,0.00124435
1.042,0.0745007,1.042,0.00127224,1.042,0.0013978,1.042,0.00118103
1.044,0.0665129,1.044,0.00124807,1.044,0.00133936,1.044,0.00112259
1.046,0.0585127,1.046,0.00121071,1.046,0.00129066,1.046,0.00108331
1.048,0.0505007,1.048,0.00098439,1.048,0.00111045,1.048,0.000903106
1.05,0.0424773,1.05,0.000870131,1.05,0.00103252,1.05,0.000825179
1.052,0.034443,1.052,0.000755871,1.052,0.000954598,1.052,0.000747253
1.054,0.0263983,1.054,0.000674571,1.054,0.000896154,1.054,0.000688808
1.056,0.0183439,1.056,0.000608652,1.056,0.000837709,1.056,0.000630363
1.058,0.0102801,1.058,0.000483406,1.058,0.000667245,1.058,0.000459899
1.06,0.00220749,1.06,0.00046363,1.06,0.000623411,1.06,0.000416066
1.062,-0.00587336,1.062,0.000446052,1.062,0.000535744,1.062,0.000328398
1.064,-0.013962,1.064,0.000430671,1.064,0.000472429,1.064,0.000265083
1.066,-0.0220578,1.066,0.000402106,1.066,0.000428595,1.066,0.00022125
1.068,-0.0301602,1.068,0.000353765,1.068,0.00036041,1.068,0.000153064
1.07,-0.0382689,1.07,0.000186771,1.07,0.000258131,1.07,5.08E-05
1.072,-0.0463831,1.072,7.47E-05,1.072,0.000175334,1.072,-3.20E-05
1.074,-0.0545024,1.074,-4.61E-05,1.074,0.00011689,1.074,-9.05E-05
1.076,-0.0626261,1.076,-0.000151614,1.076,5.84E-05,1.076,-0.000148901
1.078,-0.0707539,1.078,-0.000241703,1.078,0,1.078,-0.000207346
1.08,-0.078885,1.08,-0.000388922,1.08,-7.31E-05,1.08,-0.000280402
1.082,-0.087019,1.082,-0.000511971,1.082,-0.000258131,1.082,-0.000465477
1.084,-0.0951553,1.084,-0.000527352,1.084,-0.000345798,1.084,-0.000553144
1.086,-0.103293,1.086,-0.000527352,1.086,-0.000389632,1.086,-0.000596978
1.088,-0.111433,1.088,-0.000529549,1.088,-0.000457818,1.088,-0.000665163
1.09,-0.119572,1.09,-0.000597666,1.09,-0.000545485,1.09,-0.00075283
1.092,-0.127712,1.092,-0.000661387,1.092,-0.00060393,1.092,-0.000811275
1.094,-0.135851,1.094,-0.000747082,1.094,-0.000662374,1.094,-0.00086972
1.096,-0.14399,1.096,-0.000843763,1.096,-0.000720819,1.096,-0.000928165
1.098,-0.152126,1.098,-0.000951431,1.098,-0.000808486,1.098,-0.00101583
1.1,-0.16026,1.1,-0.00116017,1.1,-0.000915635,1.1,-0.00112298
1.102,-0.168392,1.102,-0.00134255,1.102,-0.000988691,1.102,-0.00119604
1.104,-0.176519,1.104,-0.00140847,1.104,-0.0010374,1.104,-0.00124474
1.106,-0.184643,1.106,-0.00143484,1.106,-0.00109584,1.106,-0.00130319
1.108,-0.192763,1.108,-0.00143703,1.108,-0.00114941,1.108,-0.00135676
1.11,-0.200877,1.11,-0.00145461,1.11,-0.00125656,1.11,-0.00146391
1.112,-0.208985,1.112,-0.00152493,1.112,-0.00134423,1.112,-0.00155158
1.114,-0.217087,1.114,-0.00158645,1.114,-0.00139293,1.114,-0.00160028
1.116,-0.225181,1.116,-0.00166336,1.116,-0.00144651,1.116,-0.00165385
1.118,-0.233268,1.118,-0.00175125,1.118,-0.00150008,1.118,-0.00170743
1.12,-0.241347,1.12,-0.00184134,1.12,-0.00155853,1.12,-0.00176587
1.122,-0.249418,1.122,-0.00193143,1.122,-0.0016121,1.122,-0.00181945
1.124,-0.257478,1.124,-0.00211161,1.124,-0.00169977,1.124,-0.00190712
1.126,-0.265529,1.126,-0.0021951,1.126,-0.00173386,1.126,-0.00194121
1.128,-0.273569,1.128,-0.00226981,1.128,-0.0017777,1.128,-0.00198504
1.13,-0.281598,1.13,-0.00232035,1.13,-0.00182153,1.13,-0.00202888
1.132,-0.289614,1.132,-0.0023621,1.132,-0.0018751,1.132,-0.00208245
1.134,-0.297619,1.134,-0.00244779,1.134,-0.00199686,1.134,-0.00220421
1.136,-0.30561,1.136,-0.00261698,1.136,-0.00214785,1.136,-0.00233634
1.138,-0.313587,1.138,-0.00268071,1.138,-0.00218681,1.138,-0.00236588
1.14,-0.321551,1.14,-0.00273344,1.14,-0.00223551,1.14,-0.00240516
1.142,-0.329499,1.142,-0.0027708,1.142,-0.00227935,1.142,-0.00243957
1.144,-0.337431,1.144,-0.00284331,1.144,-0.00236701,1.144,-0.00251781
1.146,-0.345347,1.146,-0.00288945,1.146,-0.00240598,1.146,-0.00254735
1.148,-0.353246,1.148,-0.00294438,1.148,-0.00244981,1.148,-0.00259118
1.15,-0.361128,1.15,-0.00300591,1.15,-0.00249364,1.15,-0.00263502
1.152,-0.368992,1.152,-0.00307622,1.152,-0.00254722,1.152,-0.00267917
1.154,-0.376837,1.154,-0.00324541,1.154,-0.00265924,1.154,-0.00279119
1.156,-0.384662,1.156,-0.00343658,1.156,-0.00276152,1.156,-0.00288404
1.158,-0.392467,1.158,-0.00352007,1.158,-0.00280048,1.158,-0.002923
1.16,-0.400252,1.16,-0.0035772,1.16,-0.00284918,1.16,-0.00297171
1.162,-0.408015,1.162,-0.00361016,1.162,-0.00289302,1.162,-0.00301554
1.164,-0.415756,1.164,-0.00363653,1.164,-0.00292224,1.164,-0.00303534
1.166,-0.423475,1.166,-0.00371344,1.166,-0.00300017,1.166,-0.00310384
1.168,-0.43117,1.168,-0.0038277,1.168,-0.00309757,1.168,-0.00317297
1.17,-0.438841,1.17,-0.00389581,1.17,-0.00318037,1.17,-0.00324634
1.172,-0.446488,1.172,-0.00395734,1.172,-0.00324369,1.172,-0.00329081
1.174,-0.45411,1.174,-0.00401007,1.174,-0.00329726,1.174,-0.00333496
1.176,-0.461705,1.176,-0.00411335,1.176,-0.00338006,1.176,-0.00338948
1.178,-0.469274,1.178,-0.0042298,1.178,-0.00348721,1.178,-0.00346836
1.18,-0.476816,1.18,-0.00428913,1.18,-0.00353104,1.18,-0.00350277
1.182,-0.48433,1.182,-0.00433967,1.182,-0.00358948,1.182,-0.00355179
1.184,-0.491816,1.184,-0.00437922,1.184,-0.00362845,1.184,-0.0035719
1.186,-0.499273,1.186,-0.00446491,1.186,-0.00375021,1.186,-0.00367481
1.188,-0.506699,1.188,-0.00457258,1.188,-0.0038671,1.188,-0.00377285
1.19,-0.514096,1.19,-0.00463411,1.19,-0.00393041,1.19,-0.00381732
1.192,-0.521461,1.192,-0.00469343,1.192,-0.00396938,1.192,-0.00384685
1.194,-0.528794,1.194,-0.00474837,1.194,-0.00402295,1.194,-0.00390043
1.196,-0.536095,1.196,-0.0047989,1.196,-0.00407165,1.196,-0.00393971
1.198,-0.543363,1.198,-0.00499227,1.198,-0.00419341,1.198,-0.00404262
1.2,-0.550597,1.2,-0.00506478,1.2,-0.00424212,1.2,-0.0040819
1.202,-0.557797,1.202,-0.0051285,1.202,-0.00429569,1.202,-0.00413547
1.204,-0.564962,1.204,-0.00517025,1.204,-0.00435414,1.204,-0.00418449
1.206,-0.572091,1.206,-0.00520321,1.206,-0.00441258,1.206,-0.00424294
1.208,-0.579184,1.208,-0.00531747,1.208,-0.00452947,1.208,-0.0043504
1.21,-0.58624,1.21,-0.005368,1.21,-0.00457331,1.21,-0.00439423
1.212,-0.593258,1.212,-0.00541634,1.212,-0.00461714,1.212,-0.00443807
1.214,-0.600238,1.214,-0.00546249,1.214,-0.00468045,1.214,-0.00450138
1.216,-0.607179,1.216,-0.00551083,1.216,-0.00472916,1.216,-0.00455009
1.218,-0.61408,1.218,-0.00568442,1.218,-0.00487527,1.218,-0.0046962
1.22,-0.620941,1.22,-0.00575473,1.22,-0.00492397,1.22,-0.0047449
1.222,-0.627761,1.222,-0.00581845,1.222,-0.00497755,1.222,-0.00479848
1.224,-0.63454,1.224,-0.005858,1.224,-0.00501651,1.224,-0.00483744
1.226,-0.641276,1.226,-0.00589316,1.226,-0.00507009,1.226,-0.00489102
1.228,-0.647969,1.228,-0.00592832,1.228,-0.00512366,1.228,-0.00494459
1.23,-0.654619,1.23,-0.0060228,1.23,-0.00521133,1.23,-0.00503226
1.232,-0.661225,1.232,-0.00608213,1.232,-0.0052649,1.232,-0.00508583
1.234,-0.667786,1.234,-0.00614805,1.234,-0.00530874,1.234,-0.00512966
1.236,-0.674301,1.236,-0.00620737,1.236,-0.00536718,1.236,-0.00518811
1.238,-0.68077,1.238,-0.0062645,1.238,-0.00541588,1.238,-0.00523681
1.24,-0.687193,1.24,-0.00638096,1.24,-0.00551816,1.24,-0.00533909
1.242,-0.693568,1.242,-0.00656334,1.242,-0.0056594,1.242,-0.00548033
1.244,-0.699895,1.244,-0.00662046,1.244,-0.00570324,1.244,-0.00552417
1.246,-0.706174,1.246,-0.00665782,1.246,-0.00575681,1.246,-0.00557774
1.248,-0.712403,1.248,-0.006671,1.248,-0.00580552,1.248,-0.00562645
1.25,-0.718582,1.25,-0.00669517,1.25,-0.00590292,1.25,-0.00571443
1.252,-0.72471,1.252,-0.00671495,1.252,-0.0059565,1.252,-0.00575858
1.254,-0.730787,1.254,-0.00674351,1.254,-0.00601007,1.254,-0.00581215
1.256,-0.736813,1.256,-0.00678746,1.256,-0.00606365,1.256,-0.0058563
1.258,-0.742785,1.258,-0.00684679,1.258,-0.00611722,1.258,-0.00590988
1.26,-0.748705,1.26,-0.00698522,1.26,-0.00620976,1.26,-0.00598356
1.262,-0.754571,1.262,-0.00713903,1.262,-0.0063023,1.262,-0.00605725
1.264,-0.760382,1.264,-0.00720934,1.264,-0.00634613,1.264,-0.00609166
1.266,-0.766139,1.266,-0.00726208,1.266,-0.00639971,1.266,-0.00613581
1.268,-0.771839,1.268,-0.00729064,1.268,-0.00645328,1.268,-0.00618939
1.27,-0.777484,1.27,-0.00731481,1.27,-0.00649711,1.27,-0.00622379
1.272,-0.783072,1.272,-0.00737634,1.272,-0.00656043,1.272,-0.00626826
1.274,-0.788602,1.274,-0.00746862,1.274,-0.00663348,1.274,-0.00633189
1.276,-0.794074,1.276,-0.00751696,1.276,-0.00668219,1.276,-0.0063806
1.278,-0.799487,1.278,-0.00755871,1.278,-0.00673576,1.278,-0.00643417
1.28,-0.804841,1.28,-0.00758947,1.28,-0.00678447,1.28,-0.00647345
1.282,-0.810135,1.282,-0.00761584,1.282,-0.00682343,1.282,-0.00651241
1.284,-0.815368,1.284,-0.0076488,1.284,-0.00685752,1.284,-0.0065465
1.286,-0.82054,1.286,-0.00774329,1.286,-0.00693545,1.286,-0.00662443
1.288,-0.825651,1.288,-0.00780481,1.288,-0.00697928,1.288,-0.00666826
1.29,-0.830699,1.29,-0.00787293,1.29,-0.00703286,1.29,-0.00672184
1.292,-0.835684,1.292,-0.00793225,1.292,-0.00707669,1.292,-0.00676567
1.294,-0.840606,1.294,-0.00798719,1.294,-0.00712052,1.294,-0.00680951
1.296,-0.845464,1.296,-0.00808167,1.296,-0.00719845,1.296,-0.00688743
1.298,-0.850257,1.298,-0.00819813,1.298,-0.00733482,1.298,-0.00701438
1.3,-0.854984,1.3,-0.00822449,1.3,-0.00737866,1.3,-0.00705821
1.302,-0.859646,1.302,-0.00823548,1.302,-0.00741762,1.302,-0.00709718
1.304,-0.864242,1.304,-0.00823548,1.304,-0.00745658,1.304,-0.00713614
1.306,-0.86877,1.306,-0.00825306,1.306,-0.0075199,1.306,-0.00719003
1.308,-0.873231,1.308,-0.00827723,1.308,-0.00754425,1.308,-0.00720496
1.31,-0.877624,1.31,-0.00831239,1.31,-0.00757834,1.31,-0.00723905
1.312,-0.881948,1.312,-0.00835853,1.312,-0.00761244,1.312,-0.00726372
1.314,-0.886203,1.314,-0.00840687,1.314,-0.00765627,1.314,-0.00730755
1.316,-0.890388,1.316,-0.00850355,1.316,-0.00771471,1.316,-0.00735657
1.318,-0.894503,1.318,-0.00859803,1.318,-0.00777316,1.318,-0.00741502
1.32,-0.898547,1.32,-0.00863978,1.32,-0.00780238,1.32,-0.00744424
1.322,-0.902519,1.322,-0.00866835,1.322,-0.00783647,1.322,-0.00747833
1.324,-0.90642,1.324,-0.00868812,1.324,-0.0078657,1.324,-0.00750755
1.326,-0.910248,1.326,-0.00872987,1.326,-0.00790466,1.326,-0.00754652
1.328,-0.914003,1.328,-0.0087892,1.328,-0.00794362,1.328,-0.00758548
1.33,-0.917685,1.33,-0.00882436,1.33,-0.00797772,1.33,-0.00761957
1.332,-0.921293,1.332,-0.00885732,1.332,-0.00800694,1.332,-0.0076488
1.334,-0.924826,1.334,-0.00888588,1.334,-0.00804103,1.334,-0.00768289
1.336,-0.928284,1.336,-0.00891225,1.336,-0.00807025,1.336,-0.00771211
1.338,-0.931667,1.338,-0.00898915,1.338,-0.00814331,1.338,-0.00778517
1.34,-0.934974,1.34,-0.00901772,1.34,-0.00816766,1.34,-0.00780009
1.342,-0.938204,1.342,-0.00904189,1.342,-0.00819201,1.342,-0.00782445
1.344,-0.941357,1.344,-0.00906167,1.344,-0.00821636,1.344,-0.0078488
1.346,-0.944433,1.346,-0.00907705,1.346,-0.00823585,1.346,-0.00785885
1.348,-0.947431,1.348,-0.00909902,1.348,-0.0082602,1.348,-0.00788321
1.35,-0.95035,1.35,-0.00915615,1.35,-0.00829916,1.35,-0.00792217
